sequence:0|latency:0.127757|reception:0.127757|generation:0.0
sequence:1|latency:0.066707|reception:0.571572|generation:0.504865
sequence:2|latency:0.128802|reception:1.690413|generation:1.561611
sequence:3|latency:0.126349|reception:1.921114|generation:1.794765
sequence:4|latency:0.156865|reception:2.802243|generation:2.645378
sequence:5|latency:0.104921|reception:3.362865|generation:3.257944
sequence:6|latency:0.106588|reception:3.866875|generation:3.760287
sequence:7|latency:0.119468|reception:4.520541|generation:4.401073
sequence:8|latency:0.144637|reception:4.685399|generation:4.540762
sequence:9|latency:0.084232|reception:6.150289|generation:6.066057
sequence:10|latency:0.154366|reception:6.224261|generation:6.069895
sequence:11|latency:0.067553|reception:6.527006|generation:6.459453
sequence:12|latency:0.096181|reception:6.777713|generation:6.681532
sequence:13|latency:0.108327|reception:7.448346|generation:7.340019
sequence:14|latency:0.136524|reception:7.736203|generation:7.599679
sequence:15|latency:0.16628|reception:7.820212|generation:7.653932
sequence:16|latency:0.100622|reception:8.147772|generation:8.04715
sequence:17|latency:0.080854|reception:9.002347|generation:8.921493
sequence:18|latency:0.159782|reception:9.148248|generation:8.988466
sequence:19|latency:0.114336|reception:9.682693|generation:9.568357
sequence:20|latency:0.112774|reception:10.028632|generation:9.915858
sequence:21|latency:0.15129|reception:10.496543|generation:10.345253
sequence:22|latency:0.088504|reception:10.595808|generation:10.507304
sequence:23|latency:0.094705|reception:11.667715|generation:11.57301
sequence:24|latency:0.078576|reception:11.913739|generation:11.835163
sequence:25|latency:0.148197|reception:12.379656|generation:12.231459
sequence:26|latency:0.256531|reception:12.494805|generation:12.238274
sequence:27|latency:0.088635|reception:12.968465|generation:12.87983
sequence:28|latency:0.132991|reception:13.579751|generation:13.44676
sequence:29|latency:0.091329|reception:14.054783|generation:13.963454
sequence:30|latency:0.139773|reception:14.127267|generation:13.987494
sequence:31|latency:0.062827|reception:14.628999|generation:14.566172
sequence:32|latency:0.155113|reception:14.885437|generation:14.730324
sequence:33|latency:0.11151|reception:16.144612|generation:16.033102
sequence:34|latency:0.234308|reception:16.297471|generation:16.063163
sequence:35|latency:0.269333|reception:16.383728|generation:16.114395
sequence:36|latency:0.066928|reception:16.681697|generation:16.614769
sequence:37|latency:0.103998|reception:17.307997|generation:17.203999
sequence:38|latency:0.157506|reception:18.218239|generation:18.060733
sequence:39|latency:0.120216|reception:19.22535|generation:19.105134
sequence:40|latency:0.152442|reception:19.775258|generation:19.622816
sequence:41|latency:0.095172|reception:20.596385|generation:20.501213
sequence:42|latency:0.10546|reception:20.876769|generation:20.771309
sequence:43|latency:0.236831|reception:21.009942|generation:20.773111
sequence:44|latency:0.090332|reception:21.273237|generation:21.182905
sequence:45|latency:0.119626|reception:22.166944|generation:22.047318
sequence:46|latency:0.129537|reception:22.233008|generation:22.103471
sequence:47|latency:0.156877|reception:22.315377|generation:22.1585
sequence:48|latency:0.096904|reception:22.778058|generation:22.681154
sequence:49|latency:0.079227|reception:22.892096|generation:22.812869
sequence:50|latency:0.085428|reception:23.679756|generation:23.594328
sequence:51|latency:0.133876|reception:23.809119|generation:23.675243
sequence:52|latency:0.150917|reception:24.651101|generation:24.500184
sequence:53|latency:0.191051|reception:24.72607|generation:24.535019
sequence:54|latency:0.32041|reception:24.871043|generation:24.550633
sequence:55|latency:0.353799|reception:25.026141|generation:24.672342
sequence:56|latency:0.138737|reception:25.287882|generation:25.149145
sequence:57|latency:0.242545|reception:25.4143|generation:25.171755
sequence:58|latency:0.071716|reception:26.640322|generation:26.568606
sequence:59|latency:0.101002|reception:26.842926|generation:26.741924
sequence:60|latency:0.068421|reception:27.393285|generation:27.324864
sequence:61|latency:0.103406|reception:29.554273|generation:29.450867
sequence:62|latency:0.144362|reception:31.517772|generation:31.37341
sequence:63|latency:0.157428|reception:33.255191|generation:33.097763
sequence:64|latency:0.119562|reception:34.431924|generation:34.312362
sequence:65|latency:0.169047|reception:34.500268|generation:34.331221
sequence:66|latency:0.281967|reception:34.647067|generation:34.3651
sequence:67|latency:0.085284|reception:34.843378|generation:34.758094
sequence:68|latency:0.099056|reception:35.510417|generation:35.411361
sequence:69|latency:0.097323|reception:36.591444|generation:36.494121
sequence:70|latency:0.108772|reception:36.875724|generation:36.766952
sequence:71|latency:0.128433|reception:37.12967|generation:37.001237
sequence:72|latency:0.091343|reception:37.716319|generation:37.624976
sequence:73|latency:0.147065|reception:38.68155|generation:38.534485
sequence:74|latency:0.14536|reception:38.91701|generation:38.77165
sequence:75|latency:0.077898|reception:39.008407|generation:38.930509
sequence:76|latency:0.062641|reception:39.533008|generation:39.470367
sequence:77|latency:0.105184|reception:39.906304|generation:39.80112
sequence:78|latency:0.074449|reception:40.111519|generation:40.03707
sequence:79|latency:0.155432|reception:40.377162|generation:40.22173
sequence:80|latency:0.088397|reception:40.938583|generation:40.850186
sequence:81|latency:0.1387|reception:41.080176|generation:40.941476
sequence:82|latency:0.128987|reception:41.376803|generation:41.247816
sequence:83|latency:0.062469|reception:41.680859|generation:41.61839
sequence:84|latency:0.061576|reception:41.813344|generation:41.751768
sequence:85|latency:0.129339|reception:42.216555|generation:42.087216
sequence:86|latency:0.134603|reception:42.894285|generation:42.759682
sequence:87|latency:0.069699|reception:43.773683|generation:43.703984
sequence:88|latency:0.081091|reception:44.165834|generation:44.084743
sequence:89|latency:0.134647|reception:44.786287|generation:44.65164
sequence:90|latency:0.191494|reception:44.919556|generation:44.728062
sequence:91|latency:0.205772|reception:45.058921|generation:44.853149
sequence:92|latency:0.119345|reception:45.517837|generation:45.398492
sequence:93|latency:0.158445|reception:45.62101|generation:45.462565
sequence:94|latency:0.139509|reception:45.707183|generation:45.567674
sequence:95|latency:0.144549|reception:46.141055|generation:45.996506
sequence:96|latency:0.189789|reception:46.271849|generation:46.08206
sequence:97|latency:0.181093|reception:46.410463|generation:46.22937
sequence:98|latency:0.181125|reception:46.474518|generation:46.293393
sequence:99|latency:0.078941|reception:47.460331|generation:47.38139
sequence:100|latency:0.119648|reception:47.576753|generation:47.457105
sequence:101|latency:0.117673|reception:47.963708|generation:47.846035
sequence:102|latency:0.154909|reception:48.151983|generation:47.997074
sequence:103|latency:0.120947|reception:49.077455|generation:48.956508
sequence:104|latency:0.09566|reception:49.289942|generation:49.194282
sequence:105|latency:0.062463|reception:49.765298|generation:49.702835
sequence:106|latency:0.125708|reception:49.89555|generation:49.769842
sequence:107|latency:0.187733|reception:49.977338|generation:49.789605
total run time:49.849581
