sequence:0|latency:0.320406|reception:0.320406|generation:0.0
sequence:1|latency:0.298654|reception:0.40518|generation:0.106526
sequence:2|latency:0.15992|reception:0.465753|generation:0.305833
sequence:3|latency:0.094737|reception:0.712285|generation:0.617548
sequence:4|latency:0.149404|reception:0.966781|generation:0.817377
sequence:5|latency:0.088165|reception:1.102713|generation:1.014548
sequence:6|latency:0.197048|reception:1.257221|generation:1.060173
sequence:7|latency:0.151958|reception:1.735651|generation:1.583693
sequence:8|latency:0.150557|reception:2.132097|generation:1.98154
sequence:9|latency:0.169663|reception:2.218504|generation:2.048841
sequence:10|latency:0.072929|reception:2.592487|generation:2.519558
sequence:11|latency:0.060747|reception:2.743441|generation:2.682694
sequence:12|latency:0.078737|reception:2.844377|generation:2.76564
sequence:13|latency:0.156163|reception:3.031649|generation:2.875486
sequence:14|latency:0.108145|reception:3.393648|generation:3.285503
sequence:15|latency:0.134985|reception:3.569569|generation:3.434584
sequence:16|latency:0.126489|reception:4.11698|generation:3.990491
sequence:17|latency:0.118571|reception:4.428392|generation:4.309821
sequence:18|latency:0.147366|reception:4.849003|generation:4.701637
sequence:19|latency:0.06333|reception:4.939184|generation:4.875854
sequence:20|latency:0.117343|reception:6.336151|generation:6.218808
sequence:21|latency:0.080271|reception:6.897135|generation:6.816864
sequence:22|latency:0.432396|reception:7.75698|generation:7.324584
sequence:23|latency:0.479898|reception:7.917376|generation:7.437478
sequence:24|latency:0.808266|reception:8.436629|generation:7.628363
sequence:25|latency:1.015056|reception:8.833473|generation:7.818417
sequence:26|latency:1.09556|reception:8.916786|generation:7.821226
sequence:27|latency:0.919195|reception:9.047008|generation:8.127813
sequence:28|latency:0.958311|reception:9.631665|generation:8.673354
sequence:29|latency:1.035108|reception:9.776296|generation:8.741188
sequence:30|latency:0.834947|reception:9.891282|generation:9.056335
sequence:31|latency:0.851785|reception:10.091417|generation:9.239632
sequence:32|latency:0.902741|reception:10.361825|generation:9.459084
sequence:33|latency:1.055801|reception:10.592171|generation:9.53637
sequence:34|latency:1.079724|reception:10.68216|generation:9.602436
sequence:35|latency:1.202403|reception:10.840994|generation:9.638591
sequence:36|latency:0.940095|reception:10.995805|generation:10.05571
sequence:37|latency:0.888921|reception:11.072005|generation:10.183084
sequence:38|latency:1.009628|reception:11.195634|generation:10.186006
sequence:39|latency:1.003156|reception:11.423055|generation:10.419899
sequence:40|latency:0.964469|reception:11.636484|generation:10.672015
sequence:41|latency:0.560562|reception:11.723026|generation:11.162464
sequence:42|latency:0.629254|reception:11.814479|generation:11.185225
sequence:43|latency:0.098124|reception:11.907637|generation:11.809513
sequence:44|latency:0.102807|reception:11.972808|generation:11.870001
sequence:45|latency:0.097673|reception:12.526454|generation:12.428781
sequence:46|latency:0.068497|reception:12.611523|generation:12.543026
sequence:47|latency:0.115472|reception:12.686658|generation:12.571186
sequence:48|latency:0.131524|reception:12.940919|generation:12.809395
sequence:49|latency:0.167288|reception:13.019676|generation:12.852388
sequence:50|latency:0.14619|reception:13.233134|generation:13.086944
sequence:51|latency:0.148784|reception:13.470905|generation:13.322121
sequence:52|latency:0.269737|reception:13.609013|generation:13.339276
sequence:53|latency:0.201996|reception:13.70355|generation:13.501554
sequence:54|latency:0.100071|reception:14.507891|generation:14.40782
sequence:55|latency:0.111634|reception:14.748902|generation:14.637268
sequence:56|latency:0.264613|reception:14.90429|generation:14.639677
sequence:57|latency:0.150276|reception:15.832046|generation:15.68177
sequence:58|latency:0.166863|reception:15.940369|generation:15.773506
sequence:59|latency:0.084454|reception:16.426281|generation:16.341827
sequence:60|latency:0.127905|reception:16.532557|generation:16.404652
sequence:61|latency:0.262898|reception:16.673532|generation:16.410634
sequence:62|latency:0.285345|reception:16.830699|generation:16.545354
sequence:63|latency:0.07611|reception:17.032076|generation:16.955966
sequence:64|latency:0.126806|reception:17.168273|generation:17.041467
sequence:65|latency:0.227544|reception:17.530696|generation:17.303152
sequence:66|latency:0.12827|reception:18.139637|generation:18.011367
sequence:67|latency:0.233582|reception:18.271603|generation:18.038021
sequence:68|latency:0.351339|reception:18.401685|generation:18.050346
sequence:69|latency:0.088221|reception:18.901154|generation:18.812933
sequence:70|latency:0.111451|reception:19.232894|generation:19.121443
sequence:71|latency:0.073586|reception:19.482496|generation:19.40891
sequence:72|latency:0.108429|reception:19.93517|generation:19.826741
sequence:73|latency:0.143965|reception:20.367961|generation:20.223996
sequence:74|latency:0.126259|reception:20.579949|generation:20.45369
sequence:75|latency:0.205999|reception:20.666501|generation:20.460502
sequence:76|latency:0.085952|reception:20.838345|generation:20.752393
sequence:77|latency:0.103009|reception:21.714005|generation:21.610996
sequence:78|latency:0.223541|reception:21.87037|generation:21.646829
sequence:79|latency:0.211618|reception:21.948692|generation:21.737074
sequence:80|latency:0.324057|reception:22.09478|generation:21.770723
sequence:81|latency:0.117741|reception:22.227316|generation:22.109575
sequence:82|latency:0.069385|reception:22.788975|generation:22.71959
sequence:83|latency:0.1611|reception:22.934151|generation:22.773051
sequence:84|latency:0.178232|reception:23.013216|generation:22.834984
sequence:85|latency:0.14123|reception:23.519544|generation:23.378314
sequence:86|latency:0.102542|reception:23.874785|generation:23.772243
sequence:87|latency:0.194182|reception:24.031516|generation:23.837334
sequence:88|latency:0.113296|reception:24.46199|generation:24.348694
sequence:89|latency:0.198404|reception:24.573602|generation:24.375198
sequence:90|latency:0.277643|reception:24.686536|generation:24.408893
sequence:91|latency:0.406284|reception:24.839558|generation:24.433274
sequence:92|latency:0.503001|reception:24.969443|generation:24.466442
total run time:24.649037
