sequence:0|latency:0.101725|reception:0.101725|generation:0.0
sequence:1|latency:0.152841|reception:0.594871|generation:0.44203
sequence:2|latency:0.131154|reception:0.905955|generation:0.774801
sequence:3|latency:0.067807|reception:0.991316|generation:0.923509
sequence:4|latency:0.128047|reception:1.245987|generation:1.11794
sequence:5|latency:0.158312|reception:1.418271|generation:1.259959
sequence:6|latency:0.227947|reception:1.552938|generation:1.324991
sequence:7|latency:0.339004|reception:1.701878|generation:1.362874
sequence:8|latency:0.405585|reception:1.838974|generation:1.433389
sequence:9|latency:0.375767|reception:1.963149|generation:1.587382
sequence:10|latency:0.467088|reception:2.080766|generation:1.613678
sequence:11|latency:0.550752|reception:2.176172|generation:1.62542
sequence:12|latency:0.5978|reception:2.28953|generation:1.69173
sequence:13|latency:0.548429|reception:2.375676|generation:1.827247
sequence:14|latency:0.546293|reception:2.439832|generation:1.893539
sequence:15|latency:0.578775|reception:2.505921|generation:1.927146
sequence:16|latency:0.546832|reception:2.639427|generation:2.092595
sequence:17|latency:0.579563|reception:2.709904|generation:2.130341
sequence:18|latency:0.657199|reception:2.8569|generation:2.199701
sequence:19|latency:0.565916|reception:2.97365|generation:2.407734
sequence:20|latency:0.324478|reception:3.086164|generation:2.761686
sequence:21|latency:0.428251|reception:3.213246|generation:2.784995
sequence:22|latency:0.5003|reception:3.305263|generation:2.804963
sequence:23|latency:0.451012|reception:3.404829|generation:2.953817
sequence:24|latency:0.46545|reception:3.545738|generation:3.080288
sequence:25|latency:0.363431|reception:3.620049|generation:3.256618
sequence:26|latency:0.349422|reception:3.723526|generation:3.374104
sequence:27|latency:0.43552|reception:3.959949|generation:3.524429
sequence:28|latency:0.532635|reception:4.091705|generation:3.55907
sequence:29|latency:0.570594|reception:4.190761|generation:3.620167
sequence:30|latency:0.601991|reception:4.328168|generation:3.726177
sequence:31|latency:0.506187|reception:4.388423|generation:3.882236
sequence:32|latency:0.556481|reception:4.490169|generation:3.933688
sequence:33|latency:0.593993|reception:4.607159|generation:4.013166
sequence:34|latency:0.662652|reception:4.729086|generation:4.066434
sequence:35|latency:0.773252|reception:4.846421|generation:4.073169
sequence:36|latency:0.859646|reception:4.941172|generation:4.081526
sequence:37|latency:0.83445|reception:5.077373|generation:4.242923
sequence:38|latency:0.855691|reception:5.145423|generation:4.289732
sequence:39|latency:0.903519|reception:5.277565|generation:4.374046
sequence:40|latency:0.972957|reception:5.405659|generation:4.432702
sequence:41|latency:0.988056|reception:5.505455|generation:4.517399
sequence:42|latency:0.947977|reception:5.571913|generation:4.623936
sequence:43|latency:0.906336|reception:5.705937|generation:4.799601
sequence:44|latency:1.009183|reception:5.817718|generation:4.808535
sequence:45|latency:0.77783|reception:5.91003|generation:5.1322
sequence:46|latency:0.495098|reception:5.9842|generation:5.489102
sequence:47|latency:0.428922|reception:6.113944|generation:5.685022
sequence:48|latency:0.479123|reception:6.183727|generation:5.704604
sequence:49|latency:0.530214|reception:6.286258|generation:5.756044
sequence:50|latency:0.584264|reception:6.443116|generation:5.858852
sequence:51|latency:0.705763|reception:6.571142|generation:5.865379
sequence:52|latency:0.688888|reception:6.64035|generation:5.951462
sequence:53|latency:0.642503|reception:6.741293|generation:6.09879
sequence:54|latency:0.597472|reception:6.86445|generation:6.266978
sequence:55|latency:0.652396|reception:6.925233|generation:6.272837
sequence:56|latency:0.724759|reception:7.059601|generation:6.334842
sequence:57|latency:0.782206|reception:7.158666|generation:6.37646
sequence:58|latency:0.689831|reception:7.234017|generation:6.544186
sequence:59|latency:0.630514|reception:7.294651|generation:6.664137
sequence:60|latency:0.609839|reception:7.40505|generation:6.795211
sequence:61|latency:0.69733|reception:7.527109|generation:6.829779
sequence:62|latency:0.74063|reception:7.608198|generation:6.867568
sequence:63|latency:0.478004|reception:7.679252|generation:7.201248
sequence:64|latency:0.454472|reception:7.802205|generation:7.347733
sequence:65|latency:0.458917|reception:7.9188|generation:7.459883
sequence:66|latency:0.116245|reception:8.003078|generation:7.886833
sequence:67|latency:0.095395|reception:8.153103|generation:8.057708
sequence:68|latency:0.123167|reception:8.21652|generation:8.093353
sequence:69|latency:0.163458|reception:8.29397|generation:8.130512
sequence:70|latency:0.292799|reception:8.445505|generation:8.152706
sequence:71|latency:0.284636|reception:8.553717|generation:8.269081
sequence:72|latency:0.246196|reception:8.676448|generation:8.430252
sequence:73|latency:0.237669|reception:8.82594|generation:8.588271
sequence:74|latency:0.30943|reception:8.941686|generation:8.632256
sequence:75|latency:0.209969|reception:9.032889|generation:8.82292
sequence:76|latency:0.193285|reception:9.135144|generation:8.941859
sequence:77|latency:0.307086|reception:9.27783|generation:8.970744
sequence:78|latency:0.283911|reception:9.348923|generation:9.065012
sequence:79|latency:0.173979|reception:9.408059|generation:9.23408
sequence:80|latency:0.199961|reception:9.528833|generation:9.328872
total run time:9.427108
