sequence:0|latency:0.272071|reception:0.272071|generation:0.0
sequence:1|latency:0.253523|reception:0.378915|generation:0.125392
sequence:2|latency:0.117874|reception:0.717449|generation:0.599575
sequence:3|latency:0.24023|reception:0.842115|generation:0.601885
sequence:4|latency:0.259513|reception:0.977558|generation:0.718045
sequence:5|latency:0.346718|reception:1.135217|generation:0.788499
sequence:6|latency:0.402377|reception:1.273329|generation:0.870952
sequence:7|latency:0.475454|reception:1.406595|generation:0.931141
sequence:8|latency:0.477337|reception:1.467396|generation:0.990059
sequence:9|latency:0.552302|reception:1.589892|generation:1.03759
sequence:10|latency:0.627268|reception:1.715188|generation:1.08792
sequence:11|latency:0.255767|reception:1.784025|generation:1.528258
sequence:12|latency:0.122137|reception:2.667589|generation:2.545452
sequence:13|latency:0.158275|reception:2.774689|generation:2.616414
sequence:14|latency:0.234482|reception:2.909978|generation:2.675496
sequence:15|latency:0.198637|reception:3.322326|generation:3.123689
sequence:16|latency:0.130164|reception:3.569125|generation:3.438961
sequence:17|latency:0.241359|reception:3.688023|generation:3.446664
sequence:18|latency:0.293172|reception:3.84051|generation:3.547338
sequence:19|latency:0.117687|reception:4.482862|generation:4.365175
sequence:20|latency:0.136881|reception:5.227173|generation:5.090292
sequence:21|latency:0.123383|reception:5.317402|generation:5.194019
sequence:22|latency:0.086973|reception:5.61091|generation:5.523937
sequence:23|latency:0.117964|reception:5.885998|generation:5.768034
sequence:24|latency:0.125722|reception:6.499758|generation:6.374036
sequence:25|latency:0.089766|reception:6.629925|generation:6.540159
sequence:26|latency:0.181264|reception:6.78806|generation:6.606796
sequence:27|latency:0.241095|reception:6.870826|generation:6.629731
sequence:28|latency:0.362313|reception:6.992652|generation:6.630339
sequence:29|latency:0.404162|reception:7.122859|generation:6.718697
sequence:30|latency:0.136198|reception:7.273519|generation:7.137321
sequence:31|latency:0.135691|reception:7.395589|generation:7.259898
sequence:32|latency:0.134728|reception:7.74043|generation:7.605702
sequence:33|latency:0.115066|reception:8.026622|generation:7.911556
sequence:34|latency:0.154231|reception:8.19255|generation:8.038319
sequence:35|latency:0.163729|reception:8.263038|generation:8.099309
sequence:36|latency:0.249666|reception:8.36582|generation:8.116154
sequence:37|latency:0.149946|reception:8.595243|generation:8.445297
sequence:38|latency:0.124329|reception:8.717689|generation:8.59336
sequence:39|latency:0.183686|reception:8.85878|generation:8.675094
sequence:40|latency:0.277423|reception:8.956224|generation:8.678801
sequence:41|latency:0.107003|reception:9.0595|generation:8.952497
sequence:42|latency:0.210437|reception:9.213954|generation:9.003517
sequence:43|latency:0.325924|reception:9.33193|generation:9.006006
sequence:44|latency:0.465812|reception:9.480892|generation:9.01508
sequence:45|latency:0.476934|reception:9.623038|generation:9.146104
sequence:46|latency:0.109169|reception:9.728457|generation:9.619288
total run time:9.456386
