sequence:0|latency:0.110678|reception:0.110678|generation:0.0
sequence:1|latency:0.120553|reception:0.452548|generation:0.331995
sequence:2|latency:0.103558|reception:0.730879|generation:0.627321
sequence:3|latency:0.062272|reception:1.051643|generation:0.989371
sequence:4|latency:0.126905|reception:1.181872|generation:1.054967
sequence:5|latency:0.174081|reception:1.251936|generation:1.077855
sequence:6|latency:0.17144|reception:1.335441|generation:1.164001
sequence:7|latency:0.087257|reception:1.537171|generation:1.449914
sequence:8|latency:0.105907|reception:1.658375|generation:1.552468
sequence:9|latency:0.05947|reception:1.872777|generation:1.813307
sequence:10|latency:0.061525|reception:1.934549|generation:1.873024
sequence:11|latency:0.091516|reception:2.012082|generation:1.920566
sequence:12|latency:0.061471|reception:2.130351|generation:2.06888
sequence:13|latency:0.161212|reception:2.283129|generation:2.121917
sequence:14|latency:0.11009|reception:2.377497|generation:2.267407
sequence:15|latency:0.067394|reception:2.759164|generation:2.69177
sequence:16|latency:0.115236|reception:2.907084|generation:2.791848
sequence:17|latency:0.186272|reception:3.017274|generation:2.831002
sequence:18|latency:0.13961|reception:3.087067|generation:2.947457
sequence:19|latency:0.21301|reception:3.210239|generation:2.997229
sequence:20|latency:0.135229|reception:3.835968|generation:3.700739
sequence:21|latency:0.084741|reception:3.94642|generation:3.861679
sequence:22|latency:0.1409|reception:4.008419|generation:3.867519
sequence:23|latency:0.110057|reception:4.093875|generation:3.983818
sequence:24|latency:0.342804|reception:4.359697|generation:4.016893
sequence:25|latency:0.394865|reception:4.448314|generation:4.053449
sequence:26|latency:0.080494|reception:4.613139|generation:4.532645
sequence:27|latency:0.093815|reception:4.745912|generation:4.652097
sequence:28|latency:0.090847|reception:4.978012|generation:4.887165
sequence:29|latency:0.140916|reception:5.097503|generation:4.956587
sequence:30|latency:0.197914|reception:5.15693|generation:4.959016
sequence:31|latency:0.136862|reception:5.380613|generation:5.243751
sequence:32|latency:0.24491|reception:5.510482|generation:5.265572
sequence:33|latency:0.110904|reception:5.682539|generation:5.571635
sequence:34|latency:0.158085|reception:5.910859|generation:5.752774
sequence:35|latency:0.154127|reception:6.003349|generation:5.849222
sequence:36|latency:0.110054|reception:6.403557|generation:6.293503
sequence:37|latency:0.148636|reception:7.024108|generation:6.875472
sequence:38|latency:0.194404|reception:7.100837|generation:6.906433
sequence:39|latency:0.21753|reception:7.193126|generation:6.975596
sequence:40|latency:0.11956|reception:7.319549|generation:7.199989
sequence:41|latency:0.111993|reception:7.414615|generation:7.302622
sequence:42|latency:0.081829|reception:7.524702|generation:7.442873
sequence:43|latency:0.165274|reception:7.65224|generation:7.486966
sequence:44|latency:0.11762|reception:7.805997|generation:7.688377
sequence:45|latency:0.215841|reception:7.908422|generation:7.692581
sequence:46|latency:0.278899|reception:7.987726|generation:7.708827
sequence:47|latency:0.351648|reception:8.066212|generation:7.714564
sequence:48|latency:0.397986|reception:8.156854|generation:7.758868
sequence:49|latency:0.330547|reception:8.235951|generation:7.905404
sequence:50|latency:0.416592|reception:8.379179|generation:7.962587
sequence:51|latency:0.532414|reception:8.531981|generation:7.999567
sequence:52|latency:0.632478|reception:8.647073|generation:8.014595
sequence:53|latency:0.647971|reception:8.727587|generation:8.079616
sequence:54|latency:0.596278|reception:8.864133|generation:8.267855
sequence:55|latency:0.695308|reception:9.01408|generation:8.318772
sequence:56|latency:0.64706|reception:9.083407|generation:8.436347
sequence:57|latency:0.602992|reception:9.185653|generation:8.582661
sequence:58|latency:0.49655|reception:9.303539|generation:8.806989
sequence:59|latency:0.529208|reception:9.365445|generation:8.836237
sequence:60|latency:0.282504|reception:9.45291|generation:9.170406
sequence:61|latency:0.137448|reception:9.539818|generation:9.40237
total run time:9.42914
