sequence:0|latency:0.15002|reception:0.15002|generation:0.0
sequence:1|latency:0.0918|reception:0.546972|generation:0.455172
sequence:2|latency:0.168891|reception:0.680389|generation:0.511498
sequence:3|latency:0.131191|reception:0.845611|generation:0.71442
sequence:4|latency:0.15749|reception:1.084074|generation:0.926584
sequence:5|latency:0.099529|reception:1.196745|generation:1.097216
sequence:6|latency:0.139713|reception:1.461607|generation:1.321894
sequence:7|latency:0.100261|reception:1.727996|generation:1.627735
sequence:8|latency:0.199917|reception:1.868796|generation:1.668879
sequence:9|latency:0.154081|reception:2.145779|generation:1.991698
sequence:10|latency:0.18297|reception:2.265979|generation:2.083009
sequence:11|latency:0.238518|reception:2.408291|generation:2.169773
sequence:12|latency:0.210379|reception:2.54704|generation:2.336661
sequence:13|latency:0.151122|reception:2.61408|generation:2.462958
sequence:14|latency:0.067829|reception:2.815222|generation:2.747393
sequence:15|latency:0.11997|reception:3.14954|generation:3.02957
sequence:16|latency:0.209044|reception:3.242036|generation:3.032992
sequence:17|latency:0.124802|reception:3.372544|generation:3.247742
sequence:18|latency:0.136429|reception:3.57563|generation:3.439201
sequence:19|latency:0.082003|reception:3.829383|generation:3.74738
sequence:20|latency:0.152668|reception:4.037735|generation:3.885067
sequence:21|latency:0.135429|reception:4.099901|generation:3.964472
sequence:22|latency:0.207247|reception:4.192986|generation:3.985739
sequence:23|latency:0.229103|reception:4.296449|generation:4.067346
sequence:24|latency:0.109098|reception:4.799359|generation:4.690261
sequence:25|latency:0.124182|reception:4.957543|generation:4.833361
sequence:26|latency:0.082886|reception:5.698628|generation:5.615742
sequence:27|latency:0.157433|reception:5.906434|generation:5.749001
sequence:28|latency:0.144475|reception:6.030812|generation:5.886337
sequence:29|latency:0.259475|reception:6.184547|generation:5.925072
sequence:30|latency:0.318083|reception:6.255043|generation:5.93696
sequence:31|latency:0.445728|reception:6.409019|generation:5.963291
sequence:32|latency:0.489488|reception:6.46808|generation:5.978592
sequence:33|latency:0.533574|reception:6.58428|generation:6.050706
sequence:34|latency:0.376906|reception:6.713623|generation:6.336717
sequence:35|latency:0.261847|reception:6.858561|generation:6.596714
sequence:36|latency:0.106976|reception:7.122354|generation:7.015378
sequence:37|latency:0.085581|reception:7.215307|generation:7.129726
sequence:38|latency:0.087051|reception:7.359741|generation:7.27269
sequence:39|latency:0.223344|reception:7.508963|generation:7.285619
sequence:40|latency:0.239728|reception:7.579316|generation:7.339588
sequence:41|latency:0.074499|reception:7.833774|generation:7.759275
sequence:42|latency:0.072582|reception:7.938866|generation:7.866284
sequence:43|latency:0.091922|reception:8.282423|generation:8.190501
sequence:44|latency:0.087507|reception:8.362783|generation:8.275276
sequence:45|latency:0.158394|reception:8.471798|generation:8.313404
sequence:46|latency:0.069399|reception:8.546234|generation:8.476835
sequence:47|latency:0.145314|reception:8.712155|generation:8.566841
sequence:48|latency:0.097021|reception:9.020266|generation:8.923245
sequence:49|latency:0.1322|reception:9.093741|generation:8.961541
sequence:50|latency:0.203174|reception:9.19688|generation:8.993706
sequence:51|latency:0.198656|reception:9.272252|generation:9.073596
sequence:52|latency:0.182898|reception:9.395999|generation:9.213101
sequence:53|latency:0.229456|reception:9.499871|generation:9.270415
sequence:54|latency:0.114065|reception:9.60293|generation:9.488865
sequence:55|latency:0.059815|reception:9.671118|generation:9.611303
total run time:9.521098
