sequence:0|latency:0.269031|reception:0.269031|generation:0.0
sequence:1|latency:0.090559|reception:1.425793|generation:1.335234
sequence:2|latency:0.134858|reception:6.779145|generation:6.644287
sequence:3|latency:0.067738|reception:7.117559|generation:7.049821
sequence:4|latency:0.124902|reception:7.443907|generation:7.319005
sequence:5|latency:0.323223|reception:8.387739|generation:8.064516
sequence:6|latency:0.459969|reception:8.686306|generation:8.226337
sequence:7|latency:0.491663|reception:8.744873|generation:8.25321
sequence:8|latency:0.618122|reception:9.64543|generation:9.027308
sequence:9|latency:0.14523|reception:11.597881|generation:11.452651
sequence:10|latency:0.237487|reception:12.928873|generation:12.691386
sequence:11|latency:0.185053|reception:13.044662|generation:12.859609
sequence:12|latency:0.148547|reception:14.124718|generation:13.976171
sequence:13|latency:0.089399|reception:14.420119|generation:14.33072
sequence:14|latency:0.113809|reception:14.528945|generation:14.415136
sequence:15|latency:0.090977|reception:15.805087|generation:15.71411
sequence:16|latency:0.124191|reception:17.534613|generation:17.410422
sequence:17|latency:0.116926|reception:18.182526|generation:18.0656
sequence:18|latency:0.116407|reception:18.247854|generation:18.131447
sequence:19|latency:0.078884|reception:18.663499|generation:18.584615
sequence:20|latency:0.170804|reception:18.794906|generation:18.624102
sequence:21|latency:0.143626|reception:18.859169|generation:18.715543
total run time:18.590138
