sequence:0|latency:0.133307|reception:0.133307|generation:0.0
sequence:1|latency:0.152127|reception:1.561951|generation:1.409824
sequence:2|latency:0.107479|reception:2.216601|generation:2.109122
sequence:3|latency:0.160387|reception:2.309365|generation:2.148978
sequence:4|latency:0.060984|reception:2.583161|generation:2.522177
sequence:5|latency:0.138849|reception:2.707264|generation:2.568415
sequence:6|latency:0.146444|reception:3.21152|generation:3.065076
sequence:7|latency:0.179953|reception:3.586235|generation:3.406282
sequence:8|latency:0.136615|reception:3.68707|generation:3.550455
sequence:9|latency:0.062287|reception:3.827577|generation:3.76529
sequence:10|latency:0.119688|reception:4.060364|generation:3.940676
sequence:11|latency:0.060626|reception:4.45458|generation:4.393954
sequence:12|latency:0.107323|reception:6.674751|generation:6.567428
sequence:13|latency:0.09412|reception:7.085214|generation:6.991094
sequence:14|latency:0.08369|reception:9.501263|generation:9.417573
sequence:15|latency:0.10597|reception:9.586865|generation:9.480895
sequence:16|latency:0.147191|reception:11.495449|generation:11.348258
sequence:17|latency:0.081559|reception:12.03785|generation:11.956291
sequence:18|latency:0.113446|reception:12.356556|generation:12.24311
sequence:19|latency:0.082822|reception:13.922901|generation:13.840079
sequence:20|latency:0.127489|reception:14.337967|generation:14.210478
sequence:21|latency:0.082728|reception:16.002189|generation:15.919461
sequence:22|latency:0.133844|reception:17.1817|generation:17.047856
sequence:23|latency:0.087243|reception:17.618394|generation:17.531151
sequence:24|latency:0.150581|reception:18.665407|generation:18.514826
sequence:25|latency:0.131362|reception:18.947987|generation:18.816625
sequence:26|latency:0.145969|reception:19.889126|generation:19.743157
sequence:27|latency:0.129714|reception:20.683896|generation:20.554182
sequence:28|latency:0.146161|reception:20.780975|generation:20.634814
sequence:29|latency:0.076178|reception:21.951667|generation:21.875489
sequence:30|latency:0.063994|reception:23.123999|generation:23.060005
sequence:31|latency:0.107436|reception:25.367548|generation:25.260112
sequence:32|latency:0.124252|reception:26.012785|generation:25.888533
sequence:33|latency:0.09135|reception:26.199426|generation:26.108076
sequence:34|latency:0.108617|reception:28.852723|generation:28.744106
sequence:35|latency:0.12652|reception:30.376196|generation:30.249676
sequence:36|latency:0.065438|reception:30.592556|generation:30.527118
sequence:37|latency:0.14726|reception:31.059634|generation:30.912374
sequence:38|latency:0.139994|reception:31.122001|generation:30.982007
sequence:39|latency:0.105112|reception:31.559576|generation:31.454464
sequence:40|latency:0.103262|reception:32.277455|generation:32.174193
sequence:41|latency:0.156476|reception:32.589563|generation:32.433087
sequence:42|latency:0.149756|reception:33.933653|generation:33.783897
sequence:43|latency:0.070473|reception:34.364062|generation:34.293589
sequence:44|latency:0.117065|reception:35.262737|generation:35.145672
sequence:45|latency:0.072755|reception:36.275762|generation:36.203007
sequence:46|latency:0.150538|reception:36.971146|generation:36.820608
sequence:47|latency:0.134479|reception:37.497937|generation:37.363458
sequence:48|latency:0.171093|reception:37.649063|generation:37.47797
sequence:49|latency:0.086005|reception:38.802113|generation:38.716108
sequence:50|latency:0.083928|reception:39.04391|generation:38.959982
sequence:51|latency:0.062482|reception:39.563311|generation:39.500829
sequence:52|latency:0.076033|reception:40.329794|generation:40.253761
sequence:53|latency:0.137832|reception:42.625111|generation:42.487279
sequence:54|latency:0.125425|reception:44.227053|generation:44.101628
sequence:55|latency:0.096497|reception:44.366611|generation:44.270114
sequence:56|latency:0.098586|reception:44.53525|generation:44.436664
sequence:57|latency:0.147674|reception:45.103556|generation:44.955882
sequence:58|latency:0.098308|reception:46.294541|generation:46.196233
sequence:59|latency:0.097429|reception:46.55616|generation:46.458731
sequence:60|latency:0.118774|reception:46.700632|generation:46.581858
sequence:61|latency:0.082226|reception:47.182986|generation:47.10076
sequence:62|latency:0.083356|reception:47.311925|generation:47.228569
sequence:63|latency:0.138418|reception:48.240324|generation:48.101906
sequence:64|latency:0.122206|reception:49.145335|generation:49.023129
