sequence:0|latency:0.085426|reception:0.085426|generation:0.0
sequence:1|latency:0.080971|reception:0.184183|generation:0.103212
sequence:2|latency:0.062388|reception:0.268696|generation:0.206308
sequence:3|latency:0.116504|reception:0.425849|generation:0.309345
sequence:4|latency:0.122519|reception:0.535016|generation:0.412497
sequence:5|latency:0.099605|reception:0.615194|generation:0.515589
sequence:6|latency:0.087524|reception:0.706194|generation:0.61867
sequence:7|latency:0.11573|reception:0.8375|generation:0.72177
sequence:8|latency:0.121207|reception:0.946047|generation:0.82484
sequence:9|latency:0.173902|reception:1.101772|generation:0.92787
sequence:10|latency:0.204638|reception:1.235635|generation:1.030997
sequence:11|latency:0.214232|reception:1.348377|generation:1.134145
sequence:12|latency:0.213218|reception:1.450381|generation:1.237163
sequence:13|latency:0.185458|reception:1.525819|generation:1.340361
sequence:14|latency:0.227963|reception:1.671379|generation:1.443416
sequence:15|latency:0.209326|reception:1.7558|generation:1.546474
sequence:16|latency:0.188128|reception:1.837675|generation:1.649547
sequence:17|latency:0.240714|reception:1.99342|generation:1.752706
sequence:18|latency:0.196646|reception:2.052375|generation:1.855729
sequence:19|latency:0.240908|reception:2.199784|generation:1.958876
sequence:20|latency:0.20394|reception:2.265878|generation:2.061938
sequence:21|latency:0.237561|reception:2.402619|generation:2.165058
sequence:22|latency:0.251743|reception:2.519895|generation:2.268152
sequence:23|latency:0.241354|reception:2.612539|generation:2.371185
sequence:24|latency:0.224706|reception:2.698977|generation:2.474271
sequence:25|latency:0.230359|reception:2.80771|generation:2.577351
sequence:26|latency:0.252516|reception:2.933031|generation:2.680515
sequence:27|latency:0.249713|reception:3.033325|generation:2.783612
sequence:28|latency:0.209056|reception:3.095765|generation:2.886709
sequence:29|latency:0.220463|reception:3.210254|generation:2.989791
sequence:30|latency:0.211402|reception:3.304245|generation:3.092843
sequence:31|latency:0.217773|reception:3.413725|generation:3.195952
sequence:32|latency:0.237274|reception:3.536282|generation:3.299008
sequence:33|latency:0.261021|reception:3.663184|generation:3.402163
sequence:34|latency:0.306769|reception:3.812022|generation:3.505253
sequence:35|latency:0.315923|reception:3.924265|generation:3.608342
sequence:36|latency:0.305866|reception:4.017239|generation:3.711373
sequence:37|latency:0.293767|reception:4.108297|generation:3.81453
sequence:38|latency:0.311768|reception:4.229388|generation:3.91762
sequence:39|latency:0.348356|reception:4.369088|generation:4.020732
sequence:40|latency:0.324802|reception:4.448573|generation:4.123771
sequence:41|latency:0.35772|reception:4.58458|generation:4.22686
sequence:42|latency:0.315778|reception:4.645781|generation:4.330003
sequence:43|latency:0.283907|reception:4.717007|generation:4.4331
sequence:44|latency:0.294937|reception:4.831109|generation:4.536172
sequence:45|latency:0.337835|reception:4.977111|generation:4.639276
sequence:46|latency:0.474677|reception:5.217036|generation:4.742359
sequence:47|latency:0.476506|reception:5.321959|generation:4.845453
sequence:48|latency:0.508699|reception:5.457183|generation:4.948484
sequence:49|latency:0.557393|reception:5.609126|generation:5.051733
sequence:50|latency:0.606238|reception:5.760968|generation:5.15473
sequence:51|latency:0.630673|reception:5.88849|generation:5.257817
sequence:52|latency:0.670973|reception:6.031887|generation:5.360914
sequence:53|latency:0.666203|reception:6.130214|generation:5.464011
sequence:54|latency:0.694789|reception:6.261865|generation:5.567076
sequence:55|latency:0.724622|reception:6.394756|generation:5.670134
sequence:56|latency:0.683178|reception:6.456432|generation:5.773254
sequence:57|latency:0.675431|reception:6.55181|generation:5.876379
sequence:58|latency:0.688014|reception:6.66742|generation:5.979406
sequence:59|latency:0.678731|reception:6.761283|generation:6.082552
sequence:60|latency:0.694385|reception:6.880035|generation:6.18565
sequence:61|latency:0.733363|reception:7.022118|generation:6.288755
sequence:62|latency:0.780936|reception:7.17278|generation:6.391844
sequence:63|latency:0.836087|reception:7.33101|generation:6.494923
sequence:64|latency:0.804857|reception:7.402872|generation:6.598015
sequence:65|latency:0.788329|reception:7.489405|generation:6.701076
sequence:66|latency:0.783814|reception:7.58801|generation:6.804196
sequence:67|latency:0.743121|reception:7.650358|generation:6.907237
sequence:68|latency:0.743686|reception:7.754038|generation:7.010352
sequence:69|latency:0.764152|reception:7.877601|generation:7.113449
sequence:70|latency:0.756706|reception:7.973202|generation:7.216496
sequence:71|latency:0.755134|reception:8.074791|generation:7.319657
sequence:72|latency:0.739583|reception:8.162336|generation:7.422753
sequence:73|latency:0.85212|reception:8.377928|generation:7.525808
sequence:74|latency:0.897436|reception:8.526313|generation:7.628877
sequence:75|latency:0.949736|reception:8.681759|generation:7.732023
sequence:76|latency:0.919585|reception:8.754618|generation:7.835033
sequence:77|latency:0.890855|reception:8.829063|generation:7.938208
sequence:78|latency:0.932235|reception:8.973551|generation:8.041316
sequence:79|latency:0.943268|reception:9.08766|generation:8.144392
sequence:80|latency:0.913364|reception:9.160856|generation:8.247492
sequence:81|latency:0.889216|reception:9.239792|generation:8.350576
sequence:82|latency:0.911612|reception:9.365287|generation:8.453675
sequence:83|latency:0.893729|reception:9.450459|generation:8.55673
sequence:84|latency:0.887564|reception:9.54739|generation:8.659826
sequence:85|latency:0.866037|reception:9.628927|generation:8.76289
sequence:86|latency:0.878853|reception:9.744892|generation:8.866039
sequence:87|latency:0.894959|reception:9.864064|generation:8.969105
sequence:88|latency:0.927014|reception:9.999233|generation:9.072219
sequence:89|latency:0.912498|reception:10.087812|generation:9.175314
sequence:90|latency:0.936348|reception:10.214696|generation:9.278348
total run time:10.12927
