sequence:0|latency:0.318016|reception:0.318016|generation:0.0
sequence:1|latency:0.463195|reception:0.474482|generation:0.011287
sequence:2|latency:0.102351|reception:0.590247|generation:0.487896
sequence:3|latency:0.125241|reception:0.870167|generation:0.744926
sequence:4|latency:0.203081|reception:0.980004|generation:0.776923
sequence:5|latency:0.213657|reception:1.090196|generation:0.876539
sequence:6|latency:0.195545|reception:1.226715|generation:1.03117
sequence:7|latency:0.064801|reception:1.342183|generation:1.277382
sequence:8|latency:0.135385|reception:1.441585|generation:1.3062
sequence:9|latency:0.11524|reception:2.120648|generation:2.005408
sequence:10|latency:0.087428|reception:2.188019|generation:2.100591
sequence:11|latency:0.087356|reception:2.404914|generation:2.317558
sequence:12|latency:0.099141|reception:2.465998|generation:2.366857
sequence:13|latency:0.124283|reception:2.886238|generation:2.761955
sequence:14|latency:0.203784|reception:2.986711|generation:2.782927
sequence:15|latency:0.262234|reception:3.118927|generation:2.856693
sequence:16|latency:0.280662|reception:3.207881|generation:2.927219
sequence:17|latency:0.389369|reception:3.357403|generation:2.968034
sequence:18|latency:0.491686|reception:3.490504|generation:2.998818
sequence:19|latency:0.509418|reception:3.623723|generation:3.114305
sequence:20|latency:0.582103|reception:3.748688|generation:3.166585
sequence:21|latency:0.579964|reception:3.819078|generation:3.239114
sequence:22|latency:0.571821|reception:3.882315|generation:3.310494
sequence:23|latency:0.205347|reception:4.024958|generation:3.819611
sequence:24|latency:0.112304|reception:4.248248|generation:4.135944
sequence:25|latency:0.084925|reception:4.522454|generation:4.437529
sequence:26|latency:0.146957|reception:4.634717|generation:4.48776
sequence:27|latency:0.07096|reception:4.811892|generation:4.740932
sequence:28|latency:0.085969|reception:4.917302|generation:4.831333
sequence:29|latency:0.140733|reception:5.173641|generation:5.032908
sequence:30|latency:0.128038|reception:6.089662|generation:5.961624
sequence:31|latency:0.09093|reception:6.325125|generation:6.234195
sequence:32|latency:0.060864|reception:6.537822|generation:6.476958
sequence:33|latency:0.102301|reception:7.045052|generation:6.942751
sequence:34|latency:0.066169|reception:7.158051|generation:7.091882
sequence:35|latency:0.495929|reception:8.060786|generation:7.564857
sequence:36|latency:0.627139|reception:8.274104|generation:7.646965
sequence:37|latency:0.859807|reception:8.543088|generation:7.683281
sequence:38|latency:0.961021|reception:8.852438|generation:7.891417
sequence:39|latency:0.911322|reception:8.935053|generation:8.023731
sequence:40|latency:1.096016|reception:9.152949|generation:8.056933
sequence:41|latency:1.199817|reception:9.283502|generation:8.083685
sequence:42|latency:1.234988|reception:9.372431|generation:8.137443
sequence:43|latency:1.332345|reception:9.565452|generation:8.233107
sequence:44|latency:1.478198|reception:9.720724|generation:8.242526
sequence:45|latency:1.543819|reception:9.869747|generation:8.325928
sequence:46|latency:1.678663|reception:10.268397|generation:8.589734
sequence:47|latency:1.653977|reception:10.328771|generation:8.674794
sequence:48|latency:1.822018|reception:10.654286|generation:8.832268
sequence:49|latency:1.409143|reception:10.793031|generation:9.383888
sequence:50|latency:1.386529|reception:11.153151|generation:9.766622
sequence:51|latency:1.258077|reception:11.378675|generation:10.120598
sequence:52|latency:1.341453|reception:11.525429|generation:10.183976
sequence:53|latency:1.554657|reception:11.786097|generation:10.23144
sequence:54|latency:1.400364|reception:11.930383|generation:10.530019
sequence:55|latency:1.536243|reception:12.096543|generation:10.5603
sequence:56|latency:1.638334|reception:12.213305|generation:10.574971
sequence:57|latency:1.750788|reception:12.34208|generation:10.591292
sequence:58|latency:1.357143|reception:12.43977|generation:11.082627
sequence:59|latency:1.444754|reception:12.64375|generation:11.198996
sequence:60|latency:1.269831|reception:12.733084|generation:11.463253
sequence:61|latency:0.936849|reception:12.879696|generation:11.942847
sequence:62|latency:1.023348|reception:13.0275|generation:12.004152
sequence:63|latency:1.00148|reception:13.143352|generation:12.141872
sequence:64|latency:0.786443|reception:13.28529|generation:12.498847
sequence:65|latency:0.610735|reception:13.491448|generation:12.880713
sequence:66|latency:0.602732|reception:13.600226|generation:12.997494
sequence:67|latency:0.700116|reception:13.750461|generation:13.050345
sequence:68|latency:0.832777|reception:13.899681|generation:13.066904
sequence:69|latency:0.865086|reception:13.9727|generation:13.107614
sequence:70|latency:0.72485|reception:14.117932|generation:13.393082
sequence:71|latency:0.74944|reception:14.196134|generation:13.446694
sequence:72|latency:0.758384|reception:14.280792|generation:13.522408
sequence:73|latency:0.858239|reception:14.397382|generation:13.539143
sequence:74|latency:0.802227|reception:14.548657|generation:13.74643
sequence:75|latency:0.81441|reception:14.651642|generation:13.837232
sequence:76|latency:0.806355|reception:14.755663|generation:13.949308
sequence:77|latency:0.925287|reception:14.992241|generation:14.066954
sequence:78|latency:0.768877|reception:15.121187|generation:14.35231
sequence:79|latency:0.839618|reception:15.209625|generation:14.370007
sequence:80|latency:0.804296|reception:15.280125|generation:14.475829
sequence:81|latency:0.661597|reception:15.348969|generation:14.687372
sequence:82|latency:0.136037|reception:15.486245|generation:15.350208
sequence:83|latency:0.139749|reception:15.747003|generation:15.607254
sequence:84|latency:0.10722|reception:16.282113|generation:16.174893
sequence:85|latency:0.156212|reception:16.611898|generation:16.455686
total run time:16.293882
