sequence:0|latency:0.101587|reception:0.101587|generation:0.0
sequence:1|latency:0.067438|reception:0.162765|generation:0.095327
sequence:2|latency:0.152469|reception:0.853591|generation:0.701122
sequence:3|latency:0.176685|reception:0.920345|generation:0.74366
sequence:4|latency:0.093871|reception:1.117608|generation:1.023737
sequence:5|latency:0.13694|reception:1.979541|generation:1.842601
sequence:6|latency:0.070365|reception:2.175786|generation:2.105421
sequence:7|latency:0.076766|reception:2.537678|generation:2.460912
sequence:8|latency:0.068035|reception:2.636366|generation:2.568331
sequence:9|latency:0.17368|reception:2.778263|generation:2.604583
sequence:10|latency:0.162074|reception:2.882309|generation:2.720235
sequence:11|latency:0.265442|reception:3.012485|generation:2.747043
sequence:12|latency:0.148495|reception:3.078954|generation:2.930459
sequence:13|latency:0.169448|reception:3.186424|generation:3.016976
sequence:14|latency:0.25975|reception:3.285984|generation:3.026234
sequence:15|latency:0.236738|reception:3.352294|generation:3.115556
sequence:16|latency:0.203315|reception:3.4593|generation:3.255985
sequence:17|latency:0.238763|reception:3.551729|generation:3.312966
sequence:18|latency:0.295915|reception:3.656526|generation:3.360611
sequence:19|latency:0.393848|reception:3.812598|generation:3.41875
sequence:20|latency:0.482092|reception:3.934933|generation:3.452841
sequence:21|latency:0.548211|reception:4.004617|generation:3.456406
sequence:22|latency:0.461176|reception:4.114244|generation:3.653068
sequence:23|latency:0.166606|reception:4.182076|generation:4.01547
sequence:24|latency:0.118297|reception:4.554456|generation:4.436159
sequence:25|latency:0.16834|reception:4.644166|generation:4.475826
sequence:26|latency:0.252097|reception:4.731989|generation:4.479892
sequence:27|latency:0.166746|reception:4.847488|generation:4.680742
sequence:28|latency:0.111623|reception:5.043559|generation:4.931936
sequence:29|latency:0.132353|reception:5.356451|generation:5.224098
sequence:30|latency:0.109827|reception:5.540528|generation:5.430701
sequence:31|latency:0.099989|reception:5.727348|generation:5.627359
sequence:32|latency:0.158384|reception:5.817509|generation:5.659125
sequence:33|latency:0.08279|reception:5.923026|generation:5.840236
sequence:34|latency:0.137463|reception:6.317875|generation:6.180412
sequence:35|latency:0.070053|reception:6.711885|generation:6.641832
sequence:36|latency:0.090829|reception:6.905755|generation:6.814926
sequence:37|latency:0.13941|reception:7.113533|generation:6.974123
sequence:38|latency:0.113889|reception:7.350916|generation:7.237027
sequence:39|latency:0.107187|reception:8.393067|generation:8.28588
sequence:40|latency:0.137049|reception:8.673723|generation:8.536674
sequence:41|latency:0.251542|reception:8.825548|generation:8.574006
sequence:42|latency:0.285469|reception:8.885151|generation:8.599682
sequence:43|latency:0.354798|reception:9.030133|generation:8.675335
sequence:44|latency:0.285571|reception:9.108326|generation:8.822755
sequence:45|latency:0.344831|reception:9.203716|generation:8.858885
sequence:46|latency:0.198608|reception:9.282463|generation:9.083855
sequence:47|latency:0.252225|reception:9.341335|generation:9.08911
sequence:48|latency:0.243273|reception:9.438973|generation:9.1957
sequence:49|latency:0.176437|reception:9.808892|generation:9.632455
sequence:50|latency:0.16959|reception:9.867331|generation:9.697741
sequence:51|latency:0.060752|reception:9.92716|generation:9.866408
sequence:52|latency:0.146429|reception:10.483785|generation:10.337356
sequence:53|latency:0.06345|reception:10.870102|generation:10.806652
sequence:54|latency:0.077243|reception:10.988145|generation:10.910902
sequence:55|latency:0.1173|reception:11.333883|generation:11.216583
sequence:56|latency:0.165259|reception:11.399417|generation:11.234158
sequence:57|latency:0.126825|reception:11.472217|generation:11.345392
sequence:58|latency:0.1135|reception:11.566673|generation:11.453173
sequence:59|latency:0.127844|reception:11.902353|generation:11.774509
sequence:60|latency:0.149398|reception:11.967172|generation:11.817774
sequence:61|latency:0.275758|reception:12.106059|generation:11.830301
sequence:62|latency:0.257819|reception:12.198897|generation:11.941078
sequence:63|latency:0.277736|reception:12.302294|generation:12.024558
sequence:64|latency:0.159631|reception:12.398043|generation:12.238412
sequence:65|latency:0.247964|reception:12.541945|generation:12.293981
sequence:66|latency:0.259035|reception:12.608376|generation:12.349341
sequence:67|latency:0.281377|reception:12.684538|generation:12.403161
sequence:68|latency:0.059684|reception:12.776431|generation:12.716747
sequence:69|latency:0.073882|reception:13.514851|generation:13.440969
sequence:70|latency:0.164167|reception:13.657549|generation:13.493382
sequence:71|latency:0.145351|reception:13.779876|generation:13.634525
sequence:72|latency:0.27206|reception:13.937582|generation:13.665522
sequence:73|latency:0.248603|reception:14.000493|generation:13.75189
sequence:74|latency:0.113239|reception:14.20951|generation:14.096271
sequence:75|latency:0.106652|reception:14.421687|generation:14.315035
sequence:76|latency:0.134702|reception:14.594917|generation:14.460215
sequence:77|latency:0.130457|reception:14.727875|generation:14.597418
sequence:78|latency:0.105215|reception:14.937537|generation:14.832322
sequence:79|latency:0.107802|reception:15.470481|generation:15.362679
sequence:80|latency:0.11717|reception:15.576696|generation:15.459526
sequence:81|latency:0.133873|reception:16.289612|generation:16.155739
sequence:82|latency:0.086249|reception:16.38028|generation:16.294031
sequence:83|latency:0.08604|reception:16.448321|generation:16.362281
sequence:84|latency:0.087934|reception:16.86369|generation:16.775756
sequence:85|latency:0.092749|reception:17.340921|generation:17.248172
sequence:86|latency:0.213384|reception:17.476469|generation:17.263085
sequence:87|latency:0.07091|reception:17.966632|generation:17.895722
sequence:88|latency:0.063982|reception:18.040474|generation:17.976492
sequence:89|latency:0.106877|reception:18.217534|generation:18.110657
sequence:90|latency:0.130125|reception:18.523821|generation:18.393696
sequence:91|latency:0.115869|reception:18.659244|generation:18.543375
sequence:92|latency:0.131024|reception:18.833922|generation:18.702898
sequence:93|latency:0.192202|reception:18.935355|generation:18.743153
sequence:94|latency:0.101245|reception:19.249783|generation:19.148538
sequence:95|latency:0.191787|reception:19.386576|generation:19.194789
sequence:96|latency:0.214435|reception:19.519894|generation:19.305459
sequence:97|latency:0.255711|reception:19.584543|generation:19.328832
sequence:98|latency:0.286744|reception:19.732238|generation:19.445494
sequence:99|latency:0.380127|reception:19.874355|generation:19.494228
total run time:19.772768
