sequence:0|latency:0.2835|reception:0.2835|generation:0.0
sequence:1|latency:0.35689|reception:0.395394|generation:0.038504
sequence:2|latency:0.306886|reception:0.539535|generation:0.232649
sequence:3|latency:0.221796|reception:0.606079|generation:0.384283
sequence:4|latency:0.101394|reception:0.891845|generation:0.790451
sequence:5|latency:0.120317|reception:0.961649|generation:0.841332
sequence:6|latency:0.14095|reception:1.027795|generation:0.886845
sequence:7|latency:0.266802|reception:1.153996|generation:0.887194
sequence:8|latency:0.260545|reception:1.297146|generation:1.036601
sequence:9|latency:0.249405|reception:1.442614|generation:1.193209
sequence:10|latency:0.303856|reception:1.508582|generation:1.204726
sequence:11|latency:0.31607|reception:1.661756|generation:1.345686
sequence:12|latency:0.313485|reception:1.746874|generation:1.433389
sequence:13|latency:0.406966|reception:1.840716|generation:1.43375
sequence:14|latency:0.121399|reception:1.957727|generation:1.836328
sequence:15|latency:0.114251|reception:2.375258|generation:2.261007
sequence:16|latency:0.132068|reception:2.776692|generation:2.644624
sequence:17|latency:0.125074|reception:2.840997|generation:2.715923
sequence:18|latency:0.128147|reception:2.911806|generation:2.783659
sequence:19|latency:0.142006|reception:3.024763|generation:2.882757
sequence:20|latency:0.119944|reception:3.097279|generation:2.977335
sequence:21|latency:0.267126|reception:3.254887|generation:2.987761
sequence:22|latency:0.179547|reception:3.377427|generation:3.19788
sequence:23|latency:0.08428|reception:3.446254|generation:3.361974
sequence:24|latency:0.096574|reception:4.01674|generation:3.920166
sequence:25|latency:0.14539|reception:4.644701|generation:4.499311
sequence:26|latency:0.097107|reception:4.862258|generation:4.765151
sequence:27|latency:0.121888|reception:5.408007|generation:5.286119
sequence:28|latency:0.163642|reception:5.490877|generation:5.327235
sequence:29|latency:0.186544|reception:5.57371|generation:5.387166
sequence:30|latency:0.097437|reception:5.86511|generation:5.767673
sequence:31|latency:0.137734|reception:6.147848|generation:6.010114
sequence:32|latency:0.138677|reception:6.26261|generation:6.123933
sequence:33|latency:0.072184|reception:6.32383|generation:6.251646
sequence:34|latency:0.167162|reception:6.472119|generation:6.304957
sequence:35|latency:0.199676|reception:6.57667|generation:6.376994
sequence:36|latency:0.1572|reception:6.772714|generation:6.615514
sequence:37|latency:0.157863|reception:6.888484|generation:6.730621
sequence:38|latency:0.167987|reception:6.971272|generation:6.803285
sequence:39|latency:0.275493|reception:7.129131|generation:6.853638
sequence:40|latency:0.10622|reception:7.748039|generation:7.641819
sequence:41|latency:0.154105|reception:7.88537|generation:7.731265
sequence:42|latency:0.112635|reception:8.104552|generation:7.991917
sequence:43|latency:0.139229|reception:8.212857|generation:8.073628
sequence:44|latency:0.121706|reception:8.285549|generation:8.163843
sequence:45|latency:0.092979|reception:8.437446|generation:8.344467
sequence:46|latency:0.19123|reception:8.584361|generation:8.393131
sequence:47|latency:0.215616|reception:8.657406|generation:8.44179
sequence:48|latency:0.102474|reception:8.994227|generation:8.891753
sequence:49|latency:0.078781|reception:9.110415|generation:9.031634
sequence:50|latency:0.06878|reception:9.287075|generation:9.218295
sequence:51|latency:0.079872|reception:9.361588|generation:9.281716
sequence:52|latency:0.138888|reception:9.582087|generation:9.443199
sequence:53|latency:0.190745|reception:9.693372|generation:9.502627
sequence:54|latency:0.149634|reception:10.008143|generation:9.858509
sequence:55|latency:0.128564|reception:10.122871|generation:9.994307
sequence:56|latency:0.285586|reception:10.324964|generation:10.039378
