sequence:0|latency:0.156126|reception:0.156126|generation:0.0
sequence:1|latency:0.113978|reception:0.447433|generation:0.333455
sequence:2|latency:0.097438|reception:0.764195|generation:0.666757
sequence:3|latency:0.138386|reception:1.138513|generation:1.000127
sequence:4|latency:0.116692|reception:1.450157|generation:1.333465
sequence:5|latency:0.15895|reception:1.825766|generation:1.666816
sequence:6|latency:0.097461|reception:2.097566|generation:2.000105
sequence:7|latency:0.122616|reception:2.456084|generation:2.333468
sequence:8|latency:0.153504|reception:2.820224|generation:2.66672
sequence:9|latency:0.085077|reception:3.085215|generation:3.000138
sequence:10|latency:0.145468|reception:3.478932|generation:3.333464
sequence:11|latency:0.116032|reception:3.7828|generation:3.666768
sequence:12|latency:0.093632|reception:4.093754|generation:4.000122
sequence:13|latency:0.105393|reception:4.438847|generation:4.333454
sequence:14|latency:0.150095|reception:4.81685|generation:4.666755
sequence:15|latency:0.138802|reception:5.138921|generation:5.000119
sequence:16|latency:0.115654|reception:5.449117|generation:5.333463
sequence:17|latency:0.132436|reception:5.799152|generation:5.666716
sequence:18|latency:0.109515|reception:6.109621|generation:6.000106
sequence:19|latency:0.14633|reception:6.479774|generation:6.333444
sequence:20|latency:0.144805|reception:6.811533|generation:6.666728
sequence:21|latency:0.127538|reception:7.127674|generation:7.000136
sequence:22|latency:0.148098|reception:7.481481|generation:7.333383
sequence:23|latency:0.112184|reception:7.778902|generation:7.666718
sequence:24|latency:0.128435|reception:8.128517|generation:8.000082
sequence:25|latency:0.086778|reception:8.420166|generation:8.333388
sequence:26|latency:0.092604|reception:8.7593|generation:8.666696
sequence:27|latency:0.091018|reception:9.091106|generation:9.000088
sequence:28|latency:0.109955|reception:9.44335|generation:9.333395
sequence:29|latency:0.157692|reception:9.824383|generation:9.666691
sequence:30|latency:0.127236|reception:10.127347|generation:10.000111
sequence:31|latency:0.125708|reception:10.459155|generation:10.333447
sequence:32|latency:0.112125|reception:10.778825|generation:10.6667
sequence:33|latency:0.068195|reception:11.068308|generation:11.000113
sequence:34|latency:0.098453|reception:11.431902|generation:11.333449
sequence:35|latency:0.062008|reception:11.728744|generation:11.666736
sequence:36|latency:0.126851|reception:12.126916|generation:12.000065
sequence:37|latency:0.138724|reception:12.47217|generation:12.333446
sequence:38|latency:0.112709|reception:12.779464|generation:12.666755
sequence:39|latency:0.075418|reception:13.075528|generation:13.00011
sequence:40|latency:0.068539|reception:13.401981|generation:13.333442
sequence:41|latency:0.120873|reception:13.787633|generation:13.66676
sequence:42|latency:0.149932|reception:14.150026|generation:14.000094
sequence:43|latency:0.084032|reception:14.417473|generation:14.333441
sequence:44|latency:0.105001|reception:14.771712|generation:14.666711
sequence:45|latency:0.116972|reception:15.11705|generation:15.000078
sequence:46|latency:0.092812|reception:15.426268|generation:15.333456
sequence:47|latency:0.085268|reception:15.751993|generation:15.666725
sequence:48|latency:0.141292|reception:16.141358|generation:16.000066
sequence:49|latency:0.089853|reception:16.423291|generation:16.333438
sequence:50|latency:0.157793|reception:16.824569|generation:16.666776
sequence:51|latency:0.103822|reception:17.103927|generation:17.000105
sequence:52|latency:0.097455|reception:17.430869|generation:17.333414
sequence:53|latency:0.148617|reception:17.815364|generation:17.666747
sequence:54|latency:0.09262|reception:18.092689|generation:18.000069
sequence:55|latency:0.072269|reception:18.405671|generation:18.333402
sequence:56|latency:0.079763|reception:18.746537|generation:18.666774
sequence:57|latency:0.072917|reception:19.072991|generation:19.000074
sequence:58|latency:0.113463|reception:19.446907|generation:19.333444
sequence:59|latency:0.115354|reception:19.782045|generation:19.666691
sequence:60|latency:0.073089|reception:20.07319|generation:20.000101
sequence:61|latency:0.139779|reception:20.473218|generation:20.333439
sequence:62|latency:0.132482|reception:20.799254|generation:20.666772
sequence:63|latency:0.101188|reception:21.101281|generation:21.000093
sequence:64|latency:0.118762|reception:21.452123|generation:21.333361
sequence:65|latency:0.08872|reception:21.755439|generation:21.666719
sequence:66|latency:0.147439|reception:22.14754|generation:22.000101
sequence:67|latency:0.128417|reception:22.461851|generation:22.333434
sequence:68|latency:0.112444|reception:22.779211|generation:22.666767
sequence:69|latency:0.122839|reception:23.122937|generation:23.000098
sequence:70|latency:0.103422|reception:23.436854|generation:23.333432
sequence:71|latency:0.156139|reception:23.82291|generation:23.666771
sequence:72|latency:0.126594|reception:24.126694|generation:24.0001
sequence:73|latency:0.107088|reception:24.440447|generation:24.333359
sequence:74|latency:0.071347|reception:24.738113|generation:24.666766
sequence:75|latency:0.131095|reception:25.131196|generation:25.000101
sequence:76|latency:0.086048|reception:25.419485|generation:25.333437
sequence:77|latency:0.127802|reception:25.794515|generation:25.666713
sequence:78|latency:0.059865|reception:26.059934|generation:26.000069
sequence:79|latency:0.109954|reception:26.443363|generation:26.333409
sequence:80|latency:0.128119|reception:26.794865|generation:26.666746
sequence:81|latency:0.152367|reception:27.152392|generation:27.000025
