sequence:0|latency:0.347838|reception:0.347838|generation:0.0
sequence:1|latency:0.063064|reception:3.106612|generation:3.043548
sequence:2|latency:0.08082|reception:4.872329|generation:4.791509
sequence:3|latency:0.077331|reception:5.254714|generation:5.177383
sequence:4|latency:0.1437|reception:5.645172|generation:5.501472
sequence:5|latency:0.14983|reception:14.037626|generation:13.887796
sequence:6|latency:0.103717|reception:14.320698|generation:14.216981
sequence:7|latency:0.125947|reception:16.676758|generation:16.550811
sequence:8|latency:0.148291|reception:17.993917|generation:17.845626
sequence:9|latency:0.11055|reception:18.465558|generation:18.355008
sequence:10|latency:0.153581|reception:20.756108|generation:20.602527
sequence:11|latency:0.089203|reception:21.781635|generation:21.692432
sequence:12|latency:0.083654|reception:21.982851|generation:21.899197
sequence:13|latency:0.091662|reception:24.256209|generation:24.164547
sequence:14|latency:0.087025|reception:24.470336|generation:24.383311
sequence:15|latency:0.130763|reception:26.39325|generation:26.262487
sequence:16|latency:0.076668|reception:30.00775|generation:29.931082
sequence:17|latency:0.093943|reception:31.216197|generation:31.122254
sequence:18|latency:0.098931|reception:31.647757|generation:31.548826
sequence:19|latency:0.145027|reception:31.918605|generation:31.773578
sequence:20|latency:0.105956|reception:32.917847|generation:32.811891
sequence:21|latency:0.214575|reception:33.067265|generation:32.85269
sequence:22|latency:0.15739|reception:35.492827|generation:35.335437
sequence:23|latency:0.140947|reception:40.537833|generation:40.396886
sequence:24|latency:0.119189|reception:41.38399|generation:41.264801
sequence:25|latency:0.146176|reception:41.816663|generation:41.670487
sequence:26|latency:0.078505|reception:41.954589|generation:41.876084
sequence:27|latency:0.104512|reception:43.142785|generation:43.038273
sequence:28|latency:0.109758|reception:46.686747|generation:46.576989
sequence:29|latency:0.094148|reception:47.185345|generation:47.091197
sequence:30|latency:0.151197|reception:47.965338|generation:47.814141
sequence:31|latency:0.113418|reception:53.67694|generation:53.563522
sequence:32|latency:0.210677|reception:53.791036|generation:53.580359
sequence:33|latency:0.091843|reception:58.016536|generation:57.924693
sequence:34|latency:0.068814|reception:58.246893|generation:58.178079
sequence:35|latency:0.070434|reception:58.592487|generation:58.522053
sequence:36|latency:0.110283|reception:62.727713|generation:62.61743
sequence:37|latency:0.133539|reception:63.382407|generation:63.248868
sequence:38|latency:0.146019|reception:67.145275|generation:66.999256
sequence:39|latency:0.09697|reception:67.950309|generation:67.853339
sequence:40|latency:0.114411|reception:69.336544|generation:69.222133
sequence:41|latency:0.145997|reception:70.842788|generation:70.696791
sequence:42|latency:0.095154|reception:73.71141|generation:73.616256
sequence:43|latency:0.132144|reception:75.550155|generation:75.418011
sequence:44|latency:0.143024|reception:76.005954|generation:75.86293
sequence:45|latency:0.143752|reception:80.10751|generation:79.963758
