sequence:0|latency:0.118119|reception:0.118119|generation:0.0
sequence:1|latency:0.2274|reception:0.609754|generation:0.382354
sequence:2|latency:0.347931|reception:0.757704|generation:0.409773
sequence:3|latency:0.356431|reception:0.867261|generation:0.51083
sequence:4|latency:0.247431|reception:1.022437|generation:0.775006
sequence:5|latency:0.229543|reception:1.121679|generation:0.892136
sequence:6|latency:0.359904|reception:1.261829|generation:0.901925
sequence:7|latency:0.310708|reception:1.35297|generation:1.042262
sequence:8|latency:0.275321|reception:1.618777|generation:1.343456
sequence:9|latency:0.232152|reception:1.764319|generation:1.532167
sequence:10|latency:0.22687|reception:1.87442|generation:1.64755
sequence:11|latency:0.258533|reception:1.968436|generation:1.709903
sequence:12|latency:0.119484|reception:2.228627|generation:2.109143
sequence:13|latency:0.12718|reception:2.556113|generation:2.428933
sequence:14|latency:0.214333|reception:2.69038|generation:2.476047
sequence:15|latency:0.202736|reception:2.84859|generation:2.645854
sequence:16|latency:0.179617|reception:2.918517|generation:2.7389
sequence:17|latency:0.284894|reception:3.044779|generation:2.759885
sequence:18|latency:0.160508|reception:3.187804|generation:3.027296
sequence:19|latency:0.218547|reception:3.300459|generation:3.081912
sequence:20|latency:0.253541|reception:3.382836|generation:3.129295
sequence:21|latency:0.32697|reception:3.501682|generation:3.174712
sequence:22|latency:0.287773|reception:3.646264|generation:3.358491
sequence:23|latency:0.279565|reception:3.727729|generation:3.448164
sequence:24|latency:0.080813|reception:3.939132|generation:3.858319
sequence:25|latency:0.117095|reception:4.06767|generation:3.950575
sequence:26|latency:0.093245|reception:4.194555|generation:4.10131
sequence:27|latency:0.103389|reception:4.510817|generation:4.407428
sequence:28|latency:0.083034|reception:4.609195|generation:4.526161
sequence:29|latency:0.07566|reception:4.750894|generation:4.675234
sequence:30|latency:0.131394|reception:5.052598|generation:4.921204
sequence:31|latency:0.106439|reception:5.112071|generation:5.005632
sequence:32|latency:0.131142|reception:5.260388|generation:5.129246
sequence:33|latency:0.109773|reception:6.008655|generation:5.898882
sequence:34|latency:0.093839|reception:6.431684|generation:6.337845
sequence:35|latency:0.099702|reception:6.515723|generation:6.416021
sequence:36|latency:0.119241|reception:6.650803|generation:6.531562
sequence:37|latency:0.208055|reception:6.742596|generation:6.534541
sequence:38|latency:0.353719|reception:6.895211|generation:6.541492
sequence:39|latency:0.347453|reception:6.970052|generation:6.622599
sequence:40|latency:0.224021|reception:7.046709|generation:6.822688
sequence:41|latency:0.227903|reception:7.181912|generation:6.954009
sequence:42|latency:0.097688|reception:7.27255|generation:7.174862
sequence:43|latency:0.106554|reception:7.449948|generation:7.343394
sequence:44|latency:0.137932|reception:7.578656|generation:7.440724
sequence:45|latency:0.231425|reception:7.682223|generation:7.450798
sequence:46|latency:0.272893|reception:7.793816|generation:7.520923
sequence:47|latency:0.110914|reception:8.148966|generation:8.038052
sequence:48|latency:0.154615|reception:8.225464|generation:8.070849
sequence:49|latency:0.210781|reception:8.319697|generation:8.108916
sequence:50|latency:0.30998|reception:8.467893|generation:8.157913
sequence:51|latency:0.30921|reception:8.56248|generation:8.25327
sequence:52|latency:0.341045|reception:8.695202|generation:8.354157
sequence:53|latency:0.430095|reception:8.786326|generation:8.356231
sequence:54|latency:0.100092|reception:8.894555|generation:8.794463
sequence:55|latency:0.121097|reception:9.000877|generation:8.87978
sequence:56|latency:0.125661|reception:9.101599|generation:8.975938
sequence:57|latency:0.059803|reception:9.168523|generation:9.10872
sequence:58|latency:0.126408|reception:9.292873|generation:9.166465
sequence:59|latency:0.20202|reception:9.376538|generation:9.174518
sequence:60|latency:0.231445|reception:9.44763|generation:9.216185
sequence:61|latency:0.308266|reception:9.548206|generation:9.23994
sequence:62|latency:0.291569|reception:9.630942|generation:9.339373
sequence:63|latency:0.183799|reception:9.777969|generation:9.59417
sequence:64|latency:0.288524|reception:9.905779|generation:9.617255
sequence:65|latency:0.291676|reception:9.995581|generation:9.703905
total run time:9.877462
