sequence:0|latency:0.133547|reception:0.133547|generation:0.0
sequence:1|latency:0.155156|reception:0.705981|generation:0.550825
sequence:2|latency:0.082346|reception:0.829254|generation:0.746908
sequence:3|latency:0.072525|reception:1.444772|generation:1.372247
sequence:4|latency:0.09168|reception:1.780609|generation:1.688929
sequence:5|latency:0.224689|reception:1.938329|generation:1.71364
sequence:6|latency:0.263842|reception:2.081379|generation:1.817537
sequence:7|latency:0.110082|reception:2.168729|generation:2.058647
sequence:8|latency:0.117528|reception:2.614437|generation:2.496909
sequence:9|latency:0.108041|reception:2.738332|generation:2.630291
sequence:10|latency:0.150634|reception:2.930585|generation:2.779951
sequence:11|latency:0.087674|reception:3.304062|generation:3.216388
sequence:12|latency:0.160092|reception:3.447714|generation:3.287622
sequence:13|latency:0.089739|reception:4.21726|generation:4.127521
sequence:14|latency:0.226372|reception:4.356261|generation:4.129889
sequence:15|latency:0.138401|reception:5.14174|generation:5.003339
sequence:16|latency:0.182312|reception:5.285118|generation:5.102806
sequence:17|latency:0.15721|reception:5.523776|generation:5.366566
sequence:18|latency:0.214193|reception:5.632225|generation:5.418032
sequence:19|latency:0.159981|reception:5.695118|generation:5.535137
sequence:20|latency:0.223674|reception:5.761925|generation:5.538251
sequence:21|latency:0.097453|reception:6.218744|generation:6.121291
sequence:22|latency:0.15706|reception:6.33548|generation:6.17842
sequence:23|latency:0.127067|reception:6.618501|generation:6.491434
sequence:24|latency:0.131305|reception:6.744552|generation:6.613247
sequence:25|latency:0.108242|reception:7.396211|generation:7.287969
sequence:26|latency:0.126125|reception:7.583482|generation:7.457357
sequence:27|latency:0.197579|reception:7.736518|generation:7.538939
sequence:28|latency:0.154688|reception:7.911459|generation:7.756771
sequence:29|latency:0.082463|reception:8.877648|generation:8.795185
sequence:30|latency:0.130528|reception:9.068406|generation:8.937878
sequence:31|latency:0.122606|reception:9.319565|generation:9.196959
sequence:32|latency:0.116201|reception:9.830633|generation:9.714432
sequence:33|latency:0.074162|reception:10.748173|generation:10.674011
sequence:34|latency:0.088935|reception:10.970044|generation:10.881109
sequence:35|latency:0.060401|reception:11.165719|generation:11.105318
sequence:36|latency:0.144218|reception:11.268237|generation:11.124019
sequence:37|latency:0.118279|reception:11.826336|generation:11.708057
sequence:38|latency:0.135154|reception:11.902459|generation:11.767305
sequence:39|latency:0.070364|reception:12.411132|generation:12.340768
sequence:40|latency:0.158537|reception:12.594528|generation:12.435991
sequence:41|latency:0.086211|reception:12.792933|generation:12.706722
sequence:42|latency:0.103049|reception:13.132064|generation:13.029015
sequence:43|latency:0.106573|reception:13.34366|generation:13.237087
sequence:44|latency:0.152045|reception:13.635408|generation:13.483363
sequence:45|latency:0.142456|reception:13.956884|generation:13.814428
sequence:46|latency:0.137863|reception:14.143337|generation:14.005474
sequence:47|latency:0.108994|reception:14.900312|generation:14.791318
sequence:48|latency:0.14308|reception:15.056256|generation:14.913176
sequence:49|latency:0.103034|reception:15.33465|generation:15.231616
sequence:50|latency:0.117022|reception:15.449083|generation:15.332061
sequence:51|latency:0.069365|reception:15.528434|generation:15.459069
sequence:52|latency:0.151178|reception:15.854263|generation:15.703085
sequence:53|latency:0.078271|reception:15.972839|generation:15.894568
sequence:54|latency:0.206617|reception:16.130935|generation:15.924318
sequence:55|latency:0.31953|reception:16.24612|generation:15.92659
sequence:56|latency:0.265475|reception:16.349748|generation:16.084273
sequence:57|latency:0.113646|reception:16.429934|generation:16.316288
sequence:58|latency:0.15507|reception:16.555991|generation:16.400921
sequence:59|latency:0.28759|reception:16.701205|generation:16.413615
sequence:60|latency:0.201116|reception:16.837078|generation:16.635962
sequence:61|latency:0.084305|reception:17.040322|generation:16.956017
sequence:62|latency:0.116098|reception:17.368696|generation:17.252598
sequence:63|latency:0.158526|reception:17.566468|generation:17.407942
sequence:64|latency:0.091463|reception:17.800849|generation:17.709386
sequence:65|latency:0.145634|reception:17.929632|generation:17.783998
sequence:66|latency:0.236661|reception:18.034792|generation:17.798131
sequence:67|latency:0.077272|reception:18.246126|generation:18.168854
sequence:68|latency:0.188007|reception:18.400734|generation:18.212727
sequence:69|latency:0.18846|reception:18.478503|generation:18.290043
sequence:70|latency:0.090627|reception:18.659458|generation:18.568831
sequence:71|latency:0.087745|reception:18.819013|generation:18.731268
sequence:72|latency:0.079007|reception:19.465481|generation:19.386474
sequence:73|latency:0.149422|reception:19.662217|generation:19.512795
sequence:74|latency:0.202327|reception:19.726039|generation:19.523712
sequence:75|latency:0.086496|reception:19.81198|generation:19.725484
sequence:76|latency:0.138933|reception:19.899381|generation:19.760448
sequence:77|latency:0.078819|reception:20.054427|generation:19.975608
sequence:78|latency:0.148299|reception:20.302554|generation:20.154255
sequence:79|latency:0.071085|reception:20.407059|generation:20.335974
sequence:80|latency:0.15871|reception:20.582932|generation:20.424222
sequence:81|latency:0.072318|reception:20.957153|generation:20.884835
sequence:82|latency:0.071729|reception:21.572225|generation:21.500496
sequence:83|latency:0.063815|reception:22.197307|generation:22.133492
sequence:84|latency:0.073534|reception:22.325199|generation:22.251665
sequence:85|latency:0.145698|reception:22.404253|generation:22.258555
sequence:86|latency:0.095944|reception:23.016929|generation:22.920985
sequence:87|latency:0.085557|reception:23.471796|generation:23.386239
sequence:88|latency:0.125774|reception:23.761848|generation:23.636074
sequence:89|latency:0.239378|reception:23.936496|generation:23.697118
sequence:90|latency:0.1434|reception:24.401172|generation:24.257772
sequence:91|latency:0.236616|reception:24.556746|generation:24.32013
total run time:24.423199
