sequence:0|latency:0.119962|reception:0.119962|generation:0.0
sequence:1|latency:0.086845|reception:1.261549|generation:1.174704
sequence:2|latency:0.137327|reception:1.35105|generation:1.213723
sequence:3|latency:0.211897|reception:1.480296|generation:1.268399
sequence:4|latency:0.143222|reception:1.860972|generation:1.71775
sequence:5|latency:0.272085|reception:2.007853|generation:1.735768
sequence:6|latency:0.065618|reception:2.608048|generation:2.54243
sequence:7|latency:0.069325|reception:2.766183|generation:2.696858
sequence:8|latency:0.164886|reception:2.864255|generation:2.699369
sequence:9|latency:0.114799|reception:3.378546|generation:3.263747
sequence:10|latency:0.147219|reception:3.541196|generation:3.393977
sequence:11|latency:0.109675|reception:3.720078|generation:3.610403
sequence:12|latency:0.064032|reception:3.868954|generation:3.804922
sequence:13|latency:0.092315|reception:4.087363|generation:3.995048
sequence:14|latency:0.135277|reception:4.687197|generation:4.55192
sequence:15|latency:0.100907|reception:5.301742|generation:5.200835
sequence:16|latency:0.098521|reception:5.503469|generation:5.404948
sequence:17|latency:0.102243|reception:5.795369|generation:5.693126
sequence:18|latency:0.099555|reception:5.897791|generation:5.798236
sequence:19|latency:0.111341|reception:6.00384|generation:5.892499
sequence:20|latency:0.126778|reception:6.281723|generation:6.154945
sequence:21|latency:0.13059|reception:6.474237|generation:6.343647
sequence:22|latency:0.146369|reception:6.809205|generation:6.662836
sequence:23|latency:0.158104|reception:7.042483|generation:6.884379
sequence:24|latency:0.199245|reception:7.180741|generation:6.981496
sequence:25|latency:0.273012|reception:7.281975|generation:7.008963
sequence:26|latency:0.333061|reception:7.428997|generation:7.095936
sequence:27|latency:0.397716|reception:7.562365|generation:7.164649
sequence:28|latency:0.515542|reception:7.712514|generation:7.196972
sequence:29|latency:0.430516|reception:7.98123|generation:7.550714
sequence:30|latency:0.085966|reception:8.348963|generation:8.262997
sequence:31|latency:0.151836|reception:8.432784|generation:8.280948
sequence:32|latency:0.104454|reception:8.730004|generation:8.62555
sequence:33|latency:0.180601|reception:8.828755|generation:8.648154
sequence:34|latency:0.221332|reception:8.94669|generation:8.725358
sequence:35|latency:0.06288|reception:9.006481|generation:8.943601
sequence:36|latency:0.167762|reception:9.153833|generation:8.986071
sequence:37|latency:0.186723|reception:9.236776|generation:9.050053
sequence:38|latency:0.306112|reception:9.367183|generation:9.061071
sequence:39|latency:0.338861|reception:9.445317|generation:9.106456
sequence:40|latency:0.392487|reception:9.531231|generation:9.138744
sequence:41|latency:0.369971|reception:9.657742|generation:9.287771
sequence:42|latency:0.165006|reception:9.794719|generation:9.629713
sequence:43|latency:0.084975|reception:9.985781|generation:9.900806
sequence:44|latency:0.1085|reception:11.008348|generation:10.899848
sequence:45|latency:0.102902|reception:11.256416|generation:11.153514
sequence:46|latency:0.07123|reception:11.446016|generation:11.374786
sequence:47|latency:0.12274|reception:11.691428|generation:11.568688
sequence:48|latency:0.114177|reception:11.779933|generation:11.665756
sequence:49|latency:0.083343|reception:12.416249|generation:12.332906
sequence:50|latency:0.06433|reception:12.877664|generation:12.813334
sequence:51|latency:0.153215|reception:13.857964|generation:13.704749
sequence:52|latency:0.090626|reception:13.949604|generation:13.858978
sequence:53|latency:0.144496|reception:14.217263|generation:14.072767
sequence:54|latency:0.156339|reception:14.433984|generation:14.277645
sequence:55|latency:0.11859|reception:14.777333|generation:14.658743
sequence:56|latency:0.158654|reception:15.101799|generation:14.943145
sequence:57|latency:0.123821|reception:15.546323|generation:15.422502
sequence:58|latency:0.243269|reception:15.671385|generation:15.428116
sequence:59|latency:0.139471|reception:15.970961|generation:15.83149
sequence:60|latency:0.129485|reception:16.196475|generation:16.06699
sequence:61|latency:0.089067|reception:16.991194|generation:16.902127
sequence:62|latency:0.129095|reception:17.540868|generation:17.411773
sequence:63|latency:0.274864|reception:17.797525|generation:17.522661
sequence:64|latency:0.396819|reception:17.932647|generation:17.535828
sequence:65|latency:0.483561|reception:18.055727|generation:17.572166
sequence:66|latency:0.139992|reception:18.417617|generation:18.277625
sequence:67|latency:0.189971|reception:18.525775|generation:18.335804
sequence:68|latency:0.20372|reception:18.651524|generation:18.447804
sequence:69|latency:0.154435|reception:19.629095|generation:19.47466
sequence:70|latency:0.103984|reception:19.695494|generation:19.59151
sequence:71|latency:0.110702|reception:19.866826|generation:19.756124
sequence:72|latency:0.098376|reception:19.996092|generation:19.897716
sequence:73|latency:0.165427|reception:20.094762|generation:19.929335
sequence:74|latency:0.205667|reception:20.173973|generation:19.968306
sequence:75|latency:0.174856|reception:20.276878|generation:20.102022
sequence:76|latency:0.118827|reception:20.57375|generation:20.454923
sequence:77|latency:0.083583|reception:20.867274|generation:20.783691
sequence:78|latency:0.083107|reception:21.635491|generation:21.552384
sequence:79|latency:0.144228|reception:21.716971|generation:21.572743
sequence:80|latency:0.076933|reception:21.92101|generation:21.844077
sequence:81|latency:0.139439|reception:22.395357|generation:22.255918
sequence:82|latency:0.194238|reception:22.462906|generation:22.268668
sequence:83|latency:0.221755|reception:22.523099|generation:22.301344
sequence:84|latency:0.222189|reception:22.644019|generation:22.42183
sequence:85|latency:0.108259|reception:22.764886|generation:22.656627
sequence:86|latency:0.13427|reception:23.379156|generation:23.244886
sequence:87|latency:0.224067|reception:23.484879|generation:23.260812
sequence:88|latency:0.212528|reception:23.628321|generation:23.415793
sequence:89|latency:0.148823|reception:24.220385|generation:24.071562
sequence:90|latency:0.125806|reception:24.693229|generation:24.567423
sequence:91|latency:0.201066|reception:24.787263|generation:24.586197
total run time:24.667301
