sequence:0|latency:0.149375|reception:0.149375|generation:0.0
sequence:1|latency:0.141167|reception:0.355682|generation:0.214515
sequence:2|latency:0.131686|reception:0.627626|generation:0.49594
sequence:3|latency:0.095325|reception:1.200988|generation:1.105663
sequence:4|latency:0.125975|reception:1.389022|generation:1.263047
sequence:5|latency:0.105912|reception:2.201933|generation:2.096021
sequence:6|latency:0.135697|reception:2.467224|generation:2.331527
sequence:7|latency:0.113962|reception:2.751374|generation:2.637412
sequence:8|latency:0.113248|reception:2.972427|generation:2.859179
sequence:9|latency:0.102422|reception:3.035205|generation:2.932783
sequence:10|latency:0.125826|reception:3.09634|generation:2.970514
sequence:11|latency:0.082323|reception:3.608526|generation:3.526203
sequence:12|latency:0.133736|reception:3.799378|generation:3.665642
sequence:13|latency:0.09368|reception:3.948597|generation:3.854917
sequence:14|latency:0.135125|reception:4.18132|generation:4.046195
sequence:15|latency:0.233154|reception:4.29979|generation:4.066636
sequence:16|latency:0.065567|reception:4.4381|generation:4.372533
sequence:17|latency:0.073469|reception:4.540064|generation:4.466595
sequence:18|latency:0.130473|reception:6.12039|generation:5.989917
sequence:19|latency:0.16844|reception:6.23553|generation:6.06709
sequence:20|latency:0.270177|reception:6.349827|generation:6.07965
sequence:21|latency:0.122565|reception:6.690041|generation:6.567476
sequence:22|latency:0.179231|reception:6.767908|generation:6.588677
sequence:23|latency:0.159181|reception:6.923049|generation:6.763868
sequence:24|latency:0.12957|reception:7.094071|generation:6.964501
sequence:25|latency:0.088667|reception:7.80613|generation:7.717463
sequence:26|latency:0.136308|reception:8.454717|generation:8.318409
sequence:27|latency:0.130198|reception:8.689432|generation:8.559234
sequence:28|latency:0.207846|reception:8.781346|generation:8.5735
sequence:29|latency:0.066984|reception:8.887379|generation:8.820395
sequence:30|latency:0.143988|reception:9.072557|generation:8.928569
sequence:31|latency:0.091058|reception:9.250367|generation:9.159309
total run time:9.100992
