sequence:0|latency:0.068428|reception:0.068428|generation:0.0
sequence:1|latency:0.062828|reception:0.710401|generation:0.647573
sequence:2|latency:0.15183|reception:1.289439|generation:1.137609
sequence:3|latency:0.121744|reception:2.020909|generation:1.899165
sequence:4|latency:0.11738|reception:2.285332|generation:2.167952
sequence:5|latency:0.132004|reception:2.553826|generation:2.421822
sequence:6|latency:0.133104|reception:2.82934|generation:2.696236
sequence:7|latency:0.118839|reception:3.482616|generation:3.363777
sequence:8|latency:0.155053|reception:4.117342|generation:3.962289
sequence:9|latency:0.120668|reception:4.648155|generation:4.527487
sequence:10|latency:0.067772|reception:4.799243|generation:4.731471
sequence:11|latency:0.11082|reception:4.902659|generation:4.791839
sequence:12|latency:0.142389|reception:5.145765|generation:5.003376
sequence:13|latency:0.080589|reception:5.239648|generation:5.159059
sequence:14|latency:0.078577|reception:5.570146|generation:5.491569
sequence:15|latency:0.151516|reception:5.689592|generation:5.538076
sequence:16|latency:0.134275|reception:6.545306|generation:6.411031
sequence:17|latency:0.157431|reception:6.736767|generation:6.579336
sequence:18|latency:0.154247|reception:6.83052|generation:6.676273
sequence:19|latency:0.153241|reception:7.157809|generation:7.004568
sequence:20|latency:0.236096|reception:7.265695|generation:7.029599
sequence:21|latency:0.325157|reception:7.384586|generation:7.059429
sequence:22|latency:0.144488|reception:8.200863|generation:8.056375
sequence:23|latency:0.146902|reception:8.442745|generation:8.295843
sequence:24|latency:0.213778|reception:8.521227|generation:8.307449
sequence:25|latency:0.224336|reception:8.607246|generation:8.38291
sequence:26|latency:0.229651|reception:8.727255|generation:8.497604
sequence:27|latency:0.134789|reception:9.208902|generation:9.074113
sequence:28|latency:0.153767|reception:9.893748|generation:9.739981
total run time:9.82532
