sequence:0|latency:0.094095|reception:0.094095|generation:0.0
sequence:1|latency:0.123517|reception:0.252326|generation:0.128809
sequence:2|latency:0.104609|reception:0.49946|generation:0.394851
sequence:3|latency:0.159151|reception:0.638756|generation:0.479605
sequence:4|latency:0.306381|reception:0.910904|generation:0.604523
sequence:5|latency:0.227088|reception:0.992048|generation:0.76496
sequence:6|latency:0.298952|reception:1.121119|generation:0.822167
sequence:7|latency:0.187241|reception:1.243606|generation:1.056365
sequence:8|latency:0.154518|reception:1.375591|generation:1.221073
sequence:9|latency:0.159781|reception:1.450233|generation:1.290452
sequence:10|latency:0.15968|reception:1.531043|generation:1.371363
sequence:11|latency:0.101068|reception:1.651326|generation:1.550258
sequence:12|latency:0.130686|reception:1.887622|generation:1.756936
sequence:13|latency:0.100601|reception:2.050744|generation:1.950143
sequence:14|latency:0.237742|reception:2.19212|generation:1.954378
sequence:15|latency:0.142021|reception:2.300188|generation:2.158167
sequence:16|latency:0.163579|reception:2.421458|generation:2.257879
sequence:17|latency:0.249529|reception:2.540435|generation:2.290906
sequence:18|latency:0.300441|reception:2.603379|generation:2.302938
sequence:19|latency:0.431366|reception:2.736122|generation:2.304756
sequence:20|latency:0.529364|reception:2.881809|generation:2.352445
sequence:21|latency:0.60038|reception:3.000314|generation:2.399934
sequence:22|latency:0.492114|reception:3.156681|generation:2.664567
sequence:23|latency:0.520573|reception:3.261766|generation:2.741193
sequence:24|latency:0.087353|reception:3.333299|generation:3.245946
sequence:25|latency:0.189388|reception:3.463605|generation:3.274217
sequence:26|latency:0.256733|reception:3.573546|generation:3.316813
sequence:27|latency:0.364519|reception:3.719471|generation:3.354952
sequence:28|latency:0.462105|reception:3.858382|generation:3.396277
sequence:29|latency:0.173479|reception:3.924926|generation:3.751447
sequence:30|latency:0.073516|reception:4.089452|generation:4.015936
sequence:31|latency:0.11619|reception:4.201144|generation:4.084954
sequence:32|latency:0.073205|reception:4.267983|generation:4.194778
sequence:33|latency:0.065249|reception:4.43866|generation:4.373411
sequence:34|latency:0.149026|reception:4.833052|generation:4.684026
sequence:35|latency:0.185245|reception:4.899782|generation:4.714537
sequence:36|latency:0.175117|reception:4.972164|generation:4.797047
sequence:37|latency:0.192789|reception:5.031568|generation:4.838779
sequence:38|latency:0.251886|reception:5.098814|generation:4.846928
sequence:39|latency:0.308716|reception:5.186004|generation:4.877288
sequence:40|latency:0.227248|reception:5.258925|generation:5.031677
sequence:41|latency:0.191608|reception:5.320287|generation:5.128679
sequence:42|latency:0.070691|reception:5.668833|generation:5.598142
sequence:43|latency:0.107051|reception:5.796447|generation:5.689396
sequence:44|latency:0.130345|reception:5.869133|generation:5.738788
sequence:45|latency:0.231958|reception:5.972037|generation:5.740079
sequence:46|latency:0.32643|reception:6.115036|generation:5.788606
sequence:47|latency:0.310281|reception:6.359835|generation:6.049554
sequence:48|latency:0.427645|reception:6.512063|generation:6.084418
sequence:49|latency:0.476594|reception:6.62765|generation:6.151056
sequence:50|latency:0.298077|reception:6.726186|generation:6.428109
sequence:51|latency:0.338186|reception:6.868956|generation:6.53077
sequence:52|latency:0.330786|reception:7.024969|generation:6.694183
sequence:53|latency:0.238949|reception:7.117057|generation:6.878108
sequence:54|latency:0.358436|reception:7.23901|generation:6.880574
sequence:55|latency:0.326705|reception:7.362732|generation:7.036027
sequence:56|latency:0.09634|reception:7.582139|generation:7.485799
sequence:57|latency:0.177369|reception:7.709055|generation:7.531686
sequence:58|latency:0.151973|reception:8.141798|generation:7.989825
sequence:59|latency:0.260082|reception:8.286555|generation:8.026473
sequence:60|latency:0.302759|reception:8.365092|generation:8.062333
sequence:61|latency:0.151814|reception:8.454544|generation:8.30273
sequence:62|latency:0.153961|reception:8.598653|generation:8.444692
sequence:63|latency:0.142938|reception:8.811785|generation:8.668847
sequence:64|latency:0.164703|reception:8.952665|generation:8.787962
sequence:65|latency:0.201298|reception:9.102294|generation:8.900996
sequence:66|latency:0.274126|reception:9.181635|generation:8.907509
sequence:67|latency:0.379801|reception:9.30017|generation:8.920369
sequence:68|latency:0.191825|reception:9.376132|generation:9.184307
sequence:69|latency:0.255776|reception:9.455107|generation:9.199331
sequence:70|latency:0.277944|reception:9.524258|generation:9.246314
sequence:71|latency:0.255671|reception:9.612866|generation:9.357195
sequence:72|latency:0.267318|reception:9.756832|generation:9.489514
sequence:73|latency:0.369571|reception:9.9019|generation:9.532329
sequence:74|latency:0.447035|reception:9.99333|generation:9.546295
total run time:9.899235
