sequence:0|latency:0.060077|reception:0.060077|generation:0.0
sequence:1|latency:0.138065|reception:0.243817|generation:0.105752
sequence:2|latency:0.180704|reception:0.366237|generation:0.185533
sequence:3|latency:0.221363|reception:0.447501|generation:0.226138
sequence:4|latency:0.085719|reception:0.755604|generation:0.669885
sequence:5|latency:0.118738|reception:1.080525|generation:0.961787
sequence:6|latency:0.121955|reception:1.294062|generation:1.172107
sequence:7|latency:0.108231|reception:1.429002|generation:1.320771
sequence:8|latency:0.132047|reception:1.961653|generation:1.829606
sequence:9|latency:0.096859|reception:2.120616|generation:2.023757
sequence:10|latency:0.216919|reception:2.243686|generation:2.026767
sequence:11|latency:0.099843|reception:2.330298|generation:2.230455
sequence:12|latency:0.143637|reception:2.39369|generation:2.250053
sequence:13|latency:0.263616|reception:2.522439|generation:2.258823
sequence:14|latency:0.104874|reception:2.665232|generation:2.560358
sequence:15|latency:0.227516|reception:2.803807|generation:2.576291
sequence:16|latency:0.203174|reception:2.884502|generation:2.681328
sequence:17|latency:0.145312|reception:3.310127|generation:3.164815
sequence:18|latency:0.156066|reception:3.581659|generation:3.425593
sequence:19|latency:0.06411|reception:3.72056|generation:3.65645
sequence:20|latency:0.081559|reception:4.067149|generation:3.98559
sequence:21|latency:0.154707|reception:4.305786|generation:4.151079
sequence:22|latency:0.163585|reception:4.379758|generation:4.216173
sequence:23|latency:0.215857|reception:4.444109|generation:4.228252
sequence:24|latency:0.238416|reception:4.578729|generation:4.340313
sequence:25|latency:0.297643|reception:4.656194|generation:4.358551
sequence:26|latency:0.390686|reception:4.78511|generation:4.394424
sequence:27|latency:0.357481|reception:4.912187|generation:4.554706
sequence:28|latency:0.298103|reception:5.038508|generation:4.740405
sequence:29|latency:0.412885|reception:5.169759|generation:4.756874
sequence:30|latency:0.404371|reception:5.324575|generation:4.920204
sequence:31|latency:0.380552|reception:5.39392|generation:5.013368
sequence:32|latency:0.319516|reception:5.48097|generation:5.161454
sequence:33|latency:0.437094|reception:5.6267|generation:5.189606
sequence:34|latency:0.298385|reception:5.690825|generation:5.39244
sequence:35|latency:0.289819|reception:5.819183|generation:5.529364
sequence:36|latency:0.413912|reception:5.957|generation:5.543088
sequence:37|latency:0.402556|reception:6.065544|generation:5.662988
sequence:38|latency:0.498208|reception:6.217252|generation:5.719044
sequence:39|latency:0.580436|reception:6.31089|generation:5.730454
sequence:40|latency:0.636839|reception:6.432144|generation:5.795305
sequence:41|latency:0.692735|reception:6.54893|generation:5.856195
sequence:42|latency:0.56675|reception:6.700203|generation:6.133453
sequence:43|latency:0.554436|reception:6.787877|generation:6.233441
sequence:44|latency:0.573048|reception:6.881819|generation:6.308771
sequence:45|latency:0.460707|reception:6.971656|generation:6.510949
sequence:46|latency:0.425727|reception:7.075258|generation:6.649531
sequence:47|latency:0.510701|reception:7.162971|generation:6.65227
sequence:48|latency:0.611516|reception:7.453404|generation:6.841888
sequence:49|latency:0.618982|reception:7.559631|generation:6.940649
sequence:50|latency:0.465908|reception:7.655343|generation:7.189435
sequence:51|latency:0.409517|reception:7.753085|generation:7.343568
sequence:52|latency:0.483578|reception:7.868316|generation:7.384738
sequence:53|latency:0.596559|reception:8.020515|generation:7.423956
sequence:54|latency:0.46627|reception:8.0921|generation:7.62583
sequence:55|latency:0.318952|reception:8.201939|generation:7.882987
sequence:56|latency:0.401745|reception:8.349608|generation:7.947863
sequence:57|latency:0.48182|reception:8.436195|generation:7.954375
sequence:58|latency:0.485284|reception:8.552568|generation:8.067284
sequence:59|latency:0.552564|reception:8.644388|generation:8.091824
sequence:60|latency:0.592206|reception:8.707965|generation:8.115759
sequence:61|latency:0.647834|reception:8.812602|generation:8.164768
sequence:62|latency:0.64929|reception:8.96623|generation:8.31694
sequence:63|latency:0.459636|reception:9.03028|generation:8.570644
sequence:64|latency:0.470139|reception:9.133896|generation:8.663757
sequence:65|latency:0.49838|reception:9.250448|generation:8.752068
sequence:66|latency:0.549422|reception:9.396915|generation:8.847493
sequence:67|latency:0.56976|reception:9.541398|generation:8.971638
sequence:68|latency:0.667012|reception:9.655148|generation:8.988136
sequence:69|latency:0.469312|reception:9.739544|generation:9.270232
sequence:70|latency:0.443547|reception:9.871419|generation:9.427872
total run time:9.811342
